,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
76,13시20분,바르셀로나 (BCN),OZ511아시아나항공,T1,B19-C36,19.0, 출발 ,-
77,13시22분,마쓰야마 (MYJ),7C1704제주항공,T1,M19-N06,125.0, 출발 ,-
78,13시22분,마쓰야마 (MYJ),H19842한 에어,T1,M19-N06,125.0, 출발 ,
79,13시23분,지난 (TNA),KE847대한항공,T2,A B D E G,232.0, 출발 ,-
80,13시23분,지난 (TNA),MU8323중국동방항공,T2,A B D E G,232.0, 출발 ,
81,13시25분,프라하 (PRG),OK191체코항공,T2,C28-C34,235.0, 출발 ,-
82,13시25분,프라하 (PRG),KE5935대한항공,T2,C28-C34,235.0, 출발 ,
83,13시25분,후쿠오카 (FUK),KE789대한항공,T2,A B D E G,245.0, 출발 ,-
84,13시25분,후쿠오카 (FUK),EY8481에티하드 항공,T2,A B D E G,245.0, 출발 ,
85,13시25분,후쿠오카 (FUK),JL5222일본항공,T2,A B D E G,245.0, 출발 ,
86,13시25분,후쿠오카 (FUK),AF7895에어 프랑스,T2,A B D E G,245.0, 출발 ,
87,13시25분,후쿠오카 (FUK),DL9017델타항공,T2,A B D E G,245.0, 출발 ,
88,13시25분,후쿠오카 (FUK),AZ2763알리탈리아,T2,A B D E G,245.0, 출발 ,
89,13시28분,오사카/ 간사이 (KIX),RS713에어서울,T1,D01-D06,129.0, 출발 ,-
90,13시28분,오사카/ 간사이 (KIX),OZ9613아시아나항공,T1,D01-D06,129.0, 출발 ,
91,13시28분,베이징 (PEK),OZ333아시아나항공,T1,B19-C36,24.0, 출발 ,-
92,13시28분,베이징 (PEK),CA5004중국국제항공,T1,B19-C36,24.0, 출발 ,
93,13시30분,쿠알라룸푸르 (KUL),D7507에어아시아엑스,T1,F24-F27,121.0, 출발 ,-
94,13시31분,두바이 (DXB),KE951대한항공,T2,A B D E G,249.0, 출발 ,-
95,13시31분,두바이 (DXB),EK3483에미레이트항공,T2,A B D E G,249.0, 출발 ,
96,13시31분,두바이 (DXB),SV6121사우디 아라비안 항공,T2,A B D E G,249.0, 출발 ,
97,13시33분,블라디보스토크 (VVO),HZ5437오로라항공,T1,E01-E08,36.0, 출발 ,-
98,13시33분,블라디보스토크 (VVO),SU5437아에로플로트 러시아항공,T1,E01-E08,36.0, 출발 ,
99,13시33분,블라디보스토크 (VVO),KE5983대한항공,T1,E01-E08,36.0, 출발 ,
100,13시35분,상하이/푸동 (PVG),MU5042중국동방항공,T1,H19-H34,123.0, 출발 ,-
101,13시35분,상하이/푸동 (PVG),CZ514중국남방항공,T1,H19-H34,123.0, 출발 ,
102,13시35분,상하이/푸동 (PVG),FM5042상하이항공,T1,H19-H34,123.0, 출발 ,
103,13시35분,상하이/푸동 (PVG),KE5857대한항공,T1,H19-H34,123.0, 출발 ,
104,13시35분,베이징 (PEK),CA124중국국제항공,T1,L19-L36,49.0, 출발 ,-
105,13시35분,베이징 (PEK),OZ6807아시아나항공,T1,L19-L36,49.0, 출발 ,
106,13시37분,런던/히드로 (LHR),KE907대한항공,T2,A B D E G,248.0, 출발 ,-
107,13시41분,무단장 (MDG),CZ6088중국남방항공,T1,H35-J18,106.0, 출발 ,-
108,13시41분,무단장 (MDG),KE5811대한항공,T1,H35-J18,106.0, 출발 ,
109,13시43분,샤먼 (XMN),MF872샤먼항공,T2,C35-C39,243.0, 출발 ,-
110,13시43분,샤먼 (XMN),KE5887대한항공,T2,C35-C39,243.0, 출발 ,
111,13시43분,모스크바 (SVO),SU251아에로플로트 러시아항공,T2,C08-C20,246.0, 출발 ,-
112,13시43분,모스크바 (SVO),GA9410가루다인도네시아,T2,C08-C20,246.0, 출발 ,
113,13시43분,모스크바 (SVO),KE5923대한항공,T2,C08-C20,246.0, 출발 ,
114,13시47분,칭다오 (TAO),MU2034중국동방항공,T1,H19-H34,128.0, 출발 ,-
115,13시47분,칭다오 (TAO),KE5843대한항공,T1,H19-H34,128.0, 출발 ,
116,13시49분,비엔나 (VIE),KE937대한항공,T2,A B D E G,257.0, 출발 ,-
117,13시50분,카트만두 (KTM),KE695대한항공,T2,A B D E G,265.0, 출발 ,-
118,13시53분,창춘 (CGQ),CZ688중국남방항공,T1,H35-J18,105.0, 출발 ,-
119,13시53분,창춘 (CGQ),OZ6751아시아나항공,T1,H35-J18,105.0, 출발 ,
120,13시54분,가오슝 (KHH),TW671티웨이항공,T1,H01-H18,108.0, 출발 ,-
121,13시57분,울란바토르 (ULN),OM302몽골항공,T1,E30-E34,26.0, 출발 ,-
122,14시00분,프랑크푸르트 (FRA),KE905대한항공,T2,A B D E G,233.0, 출발 ,-
123,14시04분,칭다오 (TAO),KE861대한항공,T2,A B D E G,234.0, 출발 ,-
124,14시04분,칭다오 (TAO),MU8361중국동방항공,T2,A B D E G,234.0, 출발 ,
125,14시05분,홍콩 (HKG),CX433캐세이패시픽항공,T1,M01-M10,30.0, 출발 ,-
126,14시05분,홍콩 (HKG),QF8232콴타스항공,T1,M01-M10,30.0, 출발 ,
127,14시05분,홍콩 (HKG),QR5829카타르항공,T1,M01-M10,30.0, 출발 ,
128,14시07분,옌타이 (YNT),7C8703제주항공,T1,M19-N06,41.0, 출발 ,-
129,14시09분,홍콩 (HKG),KE601대한항공,T2,A B D E G,255.0, 출발 ,-
130,14시09분,홍콩 (HKG),EY8503에티하드 항공,T2,A B D E G,255.0, 출발 ,
131,14시11분,린이 (LYI),RS851에어서울,T1,D01-D06,117.0, 출발 ,-
132,14시15분,웨이하이 (WEH),KE839대한항공,T2,A B D E G,238.0, 출발 ,-
133,14시15분,웨이하이 (WEH),MU8363중국동방항공,T2,A B D E G,238.0, 출발 ,
134,14시15분,마카오 (MFM),NX821에어마카우,T1,M13-M17,42.0, 출발 ,-
135,14시15분,마카오 (MFM),OZ6867아시아나항공,T1,M13-M17,42.0, 출발 ,
136,14시18분,칭다오 (TAO),SC4088산동항공,T1,N09-N15,33.0, 출발 ,-
137,14시18분,칭다오 (TAO),OZ6701아시아나항공,T1,N09-N15,33.0, 출발 ,
138,14시18분,칭다오 (TAO),CA4088중국국제항공,T1,N09-N15,33.0, 출발 ,
139,14시22분,시안 (XIY)(경유),MU5022중국동방항공,T1,H19-H34,119.0, 출발 ,-
140,14시22분,시안 (XIY)(경유),KE5871대한항공,T1,H19-H34,119.0, 출발 ,
141,14시23분,타이베이 (TPE),OZ713아시아나항공,T1,B19-C36,15.0, 출발 ,-
142,14시23분,타이베이 (TPE),BR2149에바항공,T1,B19-C36,15.0, 출발 ,
143,14시25분,파리/샤를드골 (CDG),KE901대한항공,T2,A B D E G,231.0, 출발 ,-
144,14시25분,파리/샤를드골 (CDG),AF5093에어 프랑스,T2,A B D E G,231.0, 출발 ,
145,14시28분,부산 (PUS),KE1403대한항공,T2,-,250.0, 출발 ,-
146,14시28분,부산 (PUS),DL7855델타항공,T2,-,250.0, 출발 ,
147,14시28분,부산 (PUS),AZ2767알리탈리아,T2,-,250.0, 출발 ,
148,14시29분,칭다오 (TAO),OZ319아시아나항공,T1,B19-C36,23.0, 출발 ,-
149,14시29분,칭다오 (TAO),SC319산동항공,T1,B19-C36,23.0, 출발 ,
150,14시29분,칭다오 (TAO),CA5028중국국제항공,T1,B19-C36,23.0, 출발 ,
151,14시32분,암스테르담 (AMS),KE925대한항공,T2,A B D E G,266.0, 출발 ,-
152,14시32분,암스테르담 (AMS),KL200케에엘엠네덜란드항공,T2,A B D E G,266.0, 출발 ,
153,14시34분,마카오 (MFM),ZE521이스타항공,T1,F05-F18,126.0, 출발 ,-
154,14시35분,웨이하이 (WEH),MU2018중국동방항공,T1,H19-H34,131.0, 출발 ,-
155,14시35분,웨이하이 (WEH),KE5849대한항공,T1,H19-H34,131.0, 출발 ,
156,14시41분,옌지(연길) (YNJ),CZ6074중국남방항공,T1,H35-J18,104.0, 출발 ,-
157,14시42분,상하이/푸동 (PVG),OZ365아시아나항공,T1,B19-C36,21.0, 출발 ,-
158,14시44분,옌타이 (YNT),OZ307아시아나항공,T1,B19-C36,20.0, 출발 ,-
159,14시44분,옌타이 (YNT),ZH3306심천항공,T1,B19-C36,20.0, 출발 ,
160,14시44분,옌타이 (YNT),CA5044중국국제항공,T1,B19-C36,20.0, 출발 ,
161,14시44분,옌타이 (YNT),SC307산동항공,T1,B19-C36,20.0, 출발 ,
162,14시45분,싱가포르 (SIN),KE643대한항공,T2,A B D E G,251.0, 출발 ,-
163,14시45분,싱가포르 (SIN),DL7875델타항공,T2,A B D E G,251.0, 출발 ,
164,14시48분,런던/히드로 (LHR),OZ521아시아나항공,T1,B19-C36,8.0, 출발 ,-
165,14시50분,클라크필드 (CRK),TW147티웨이항공,T1,H01-H18,130.0, 출발 ,-
166,14시52분,선양 (SHE),KE833대한항공,T2,A B D E G,263.0, 출발 ,-
167,14시52분,선양 (SHE),CZ4526중국남방항공,T2,A B D E G,263.0, 출발 ,
168,14시55분,로스앤젤레스 (LAX),KE017대한항공,T2,C,267.0, 출발 ,-
169,14시55분,로스앤젤레스 (LAX),DL9044델타항공,T2,C,267.0, 출발 ,
170,14시55분,로스앤젤레스 (LAX),AM6702아에로멕시코,T2,C,267.0, 출발 ,
171,14시55분,로스앤젤레스 (LAX),LA8428란항공,T2,C,267.0, 출발 ,
172,14시58분,텔아비브 (TLV),KE957대한항공,T2,A B D E G,242.0, 출발 ,-
173,12시01분,가오슝 (KHH),CI165중화항공,T2,F14-F18,250.0, 출발 ,-
174,12시01분,가오슝 (KHH),KE5699대한항공,T2,F14-F18,250.0, 출발 ,
175,12시04분,칭다오 (TAO),MU2040중국동방항공,T1,H19-H34,131.0, 출발 ,-
176,12시04분,칭다오 (TAO),KE5853대한항공,T1,H19-H34,131.0, 출발 ,
177,12시05분,괌 (GUM),KE115대한항공,T2,C,256.0, 출발 ,-
178,12시06분,마카오 (MFM),ZE521이스타항공,T1,F05-F18,126.0, 출발 ,-
179,12시09분,야쿠츠크 (YKS),R3506야쿠티아항공,T1,D24-D27,28.0, 출발 ,-
180,12시12분,다낭 (DAD),TW165티웨이항공,T1,H01-H12,125.0, 출발 ,-
181,12시12분,후쿠오카 (FUK),LJ223진에어,T1,F28-G11,128.0, 출발 ,-
182,12시16분,삿포로 (CTS),7C1902제주항공,T1,M19-N06,108.0, 출발 ,-
183,12시16분,삿포로 (CTS),H19848한 에어,T1,M19-N06,108.0, 출발 ,
184,12시16분,상하이/푸동 (PVG),CZ314중국남방항공,T1,H35-J18,113.0, 출발 ,-
185,12시16분,상하이/푸동 (PVG),MU3498중국동방항공,T1,H35-J18,113.0, 출발 ,
186,12시18분,옌청 (YNZ),MU218중국동방항공,T1,H19-H34,132.0, 출발 ,-
187,12시19분,나고야 (NGO),TW237티웨이항공,T1,H01-H18,112.0, 출발 ,-
188,12시21분,옌타이 (YNT),MU550중국동방항공,T1,H19-H34,127.0, 출발 ,-
189,12시21분,옌타이 (YNT),KE5847대한항공,T1,H19-H34,127.0, 출발 ,
190,12시22분,나고야 (NGO),7C1602제주항공,T1,M19-N06,50.0, 출발 ,-
191,12시22분,나고야 (NGO),H19838한 에어,T1,M19-N06,50.0, 출발 ,
192,12시25분,칭다오 (TAO),SC4618산동항공,T1,N09-N15,36.0, 출발 ,-
193,12시25분,칭다오 (TAO),CA4618중국국제항공,T1,N09-N15,36.0, 출발 ,
194,12시25분,칭다오 (TAO),OZ6707아시아나항공,T1,N09-N15,36.0, 출발 ,
195,12시27분,톈진 (TSN),GS7994천진항공,T1,H13-H18,47.0, 출발 ,-
196,12시31분,하얼빈 (HRB),OZ339아시아나항공,T1,A07-C36,15.0, 출발 ,-
197,12시31분,하얼빈 (HRB),CZ4204중국남방항공,T1,A07-C36,15.0, 출발 ,
198,12시36분,홍콩 (HKG),UO619홍콩익스프레스,T1,D19-D23,121.0, 출발 ,-
199,12시39분,타이베이 (TPE),CI161중화항공,T2,F06-F13,261.0, 출발 ,-
200,12시39분,타이베이 (TPE),KE5691대한항공,T2,F06-F13,261.0, 출발 ,
201,12시39분,타이베이 (TPE),DL7718델타항공,T2,F06-F13,261.0, 출발 ,
202,12시42분,선양 (SHE),CZ682중국남방항공,T1,H35-J18,109.0, 출발 ,-
203,12시42분,선양 (SHE),KE5831대한항공,T1,H35-J18,109.0, 출발 ,
204,12시42분,멕시코시티 (MEX),AM091아에로멕시코,T2,C21-C26,242.0, 출발 ,-
205,12시45분,난징 (NKG),OZ349아시아나항공,T1,A07-C36,20.0, 출발 ,-
206,12시46분,항저우 (HGH),OZ359아시아나항공,T1,A07-C36,6.0, 출발 ,-
207,12시46분,항저우 (HGH),CA5018중국국제항공,T1,A07-C36,6.0, 출발 ,
208,12시47분,싱가포르 (SIN),SQ611싱가포르항공,T1,D10-D17,32.0, 출발 ,-
209,12시47분,싱가포르 (SIN),OZ6725아시아나항공,T1,D10-D17,32.0, 출발 ,
210,12시47분,싱가포르 (SIN),VA5403버진 오스트레일리아,T1,D10-D17,32.0, 출발 ,
211,12시51분,황산 (TXN),KE817대한항공,T2,A B D E G,243.0, 출발 ,-
212,12시53분,가오슝 (KHH),OZ717아시아나항공,T1,A07-C36,16.0, 출발 ,-
213,12시53분,가오슝 (KHH),BR2145에바항공,T1,A07-C36,16.0, 출발 ,
214,12시53분,파리/샤를드골 (CDG),OZ501아시아나항공,T1,A07-C36,24.0, 출발 ,-
215,12시57분,장가계 (DYG),RS811에어서울,T1,D01-D06,101.0, 출발 ,-
216,13시00분,마닐라 (MNL),Z2885필리핀에어아시아,T1,F01-F04,119.0, 출발 ,-
217,13시01분,다롄 (DLC),KE869대한항공,T2,A B D E G,247.0, 출발 ,-
218,13시01분,다롄 (DLC),CZ4518중국남방항공,T2,A B D E G,247.0, 출발 ,
219,13시03분,델리 (DEL),KE481대한항공,T2,A B D E G,251.0, 출발 ,-
220,13시03분,델리 (DEL),DL9028델타항공,T2,A B D E G,251.0, 출발 ,
221,13시03분,톈진 (TSN),CA172중국국제항공,T1,L19-L36,35.0, 출발 ,-
222,13시03분,톈진 (TSN),OZ6811아시아나항공,T1,L19-L36,35.0, 출발 ,
223,13시05분,후쿠오카 (FUK),OZ134아시아나항공,T1,A07-C36,9.0, 출발 ,-
224,13시05분,후쿠오카 (FUK),NH6960전일본공수 주식회사,T1,A07-C36,9.0, 출발 ,
225,13시07분,세부 (CEB),BX715에어부산,T1,L19-L24,25.0, 출발 ,-
226,13시07분,지난 (TNA),KE847대한항공,T2,A B D E G,255.0, 출발 ,-
227,13시07분,지난 (TNA),MU8323중국동방항공,T2,A B D E G,255.0, 출발 ,
228,13시09분,항저우 (HGH),CA140중국국제항공,T1,L19-L36,31.0, 출발 ,-
229,13시09분,항저우 (HGH),OZ6827아시아나항공,T1,L19-L36,31.0, 출발 ,
230,13시10분,프라하 (PRG),KE935대한항공,T2,A B D E G,257.0, 출발 ,-
231,13시10분,프라하 (PRG),OK4191체코항공,T2,A B D E G,257.0, 출발 ,
232,13시12분,마닐라 (MNL),PR5467필리핀항공,T1,F19-F27,39.0, 출발 ,-
233,13시13분,런던/히드로 (LHR),KE907대한항공,T2,A B D E G,233.0, 출발 ,-
234,13시16분,쿠알라룸푸르 (KUL),D7507에어아시아엑스,T1,E13-E22,123.0, 출발 ,-
235,13시16분,베이징 (PEK),OZ333아시아나항공,T1,A07-C36,23.0, 출발 ,-
236,13시16분,베이징 (PEK),CA5004중국국제항공,T1,A07-C36,23.0, 출발 ,
237,13시18분,상하이/푸동 (PVG),MU5042중국동방항공,T1,H19-H34,130.0, 출발 ,-
238,13시18분,상하이/푸동 (PVG),CZ514중국남방항공,T1,H19-H34,130.0, 출발 ,
239,13시18분,상하이/푸동 (PVG),KE5857대한항공,T1,H19-H34,130.0, 출발 ,
240,13시18분,상하이/푸동 (PVG),FM5042상하이항공,T1,H19-H34,130.0, 출발 ,
241,13시19분,칭다오 (TAO),KE861대한항공,T2,A B D E G,235.0, 출발 ,-
242,13시19분,칭다오 (TAO),MU8361중국동방항공,T2,A B D E G,235.0, 출발 ,
243,13시21분,오사카/ 간사이 (KIX),RS713에어서울,T1,D01-D06,115.0, 출발 ,-
244,13시21분,오사카/ 간사이 (KIX),OZ9613아시아나항공,T1,D01-D06,115.0, 출발 ,
245,13시21분,베이징 (PEK),CA124중국국제항공,T1,L19-L36,49.0, 출발 ,-
246,13시21분,베이징 (PEK),OZ6807아시아나항공,T1,L19-L36,49.0, 출발 ,
247,13시24분,모스크바 (SVO),SU251아에로플로트 러시아항공,T2,C08-C20,249.0, 출발 ,-
248,13시24분,모스크바 (SVO),KE5923대한항공,T2,C08-C20,249.0, 출발 ,
249,13시24분,모스크바 (SVO),GA9410가루다인도네시아,T2,C08-C20,249.0, 출발 ,
250,13시24분,후쿠오카 (FUK),KE789대한항공,T2,A B D E G,263.0, 출발 ,-
251,13시24분,후쿠오카 (FUK),AZ2763알리탈리아,T2,A B D E G,263.0, 출발 ,
252,13시24분,후쿠오카 (FUK),EY8481에티하드 항공,T2,A B D E G,263.0, 출발 ,
253,13시24분,후쿠오카 (FUK),DL9017델타항공,T2,A B D E G,263.0, 출발 ,
254,13시24분,후쿠오카 (FUK),AF7895에어 프랑스,T2,A B D E G,263.0, 출발 ,
255,13시24분,후쿠오카 (FUK),JL5222일본항공,T2,A B D E G,263.0, 출발 ,
256,13시30분,창춘 (CGQ),CZ688중국남방항공,T1,H35-J18,104.0, 출발 ,-
257,13시30분,창춘 (CGQ),OZ6751아시아나항공,T1,H35-J18,104.0, 출발 ,
258,13시32분,사할린 (UUS),HZ5497오로라항공,T1,E01-E08,38.0, 출발 ,-
259,13시32분,사할린 (UUS),KE5987대한항공,T1,E01-E08,38.0, 출발 ,
260,13시32분,사할린 (UUS),SU5497아에로플로트 러시아항공,T1,E01-E08,38.0, 출발 ,
261,13시33분,모스크바 (SVO),KE923대한항공,T2,A B D E G,266.0, 출발 ,-
262,13시33분,모스크바 (SVO),SU4031아에로플로트 러시아항공,T2,A B D E G,266.0, 출발 ,
263,13시34분,가오슝 (KHH),BR171에바항공,T1,D30-D34,48.0, 출발 ,-
264,13시34분,가오슝 (KHH),AC6538캐나다항공,T1,D30-D34,48.0, 출발 ,
265,13시34분,가오슝 (KHH),OZ6875아시아나항공,T1,D30-D34,48.0, 출발 ,
266,13시35분,블라디보스토크 (VVO),7C5102제주항공,T1,M19-N06,45.0, 출발 ,-
267,13시35분,블라디보스토크 (VVO),H19896한 에어,T1,M19-N06,45.0, 출발 ,
268,13시38분,블라디보스토크 (VVO),HZ5437오로라항공,T1,E01-E08,41.0, 출발 ,-
269,13시38분,블라디보스토크 (VVO),KE5983대한항공,T1,E01-E08,41.0, 출발 ,
270,13시38분,블라디보스토크 (VVO),SU5437아에로플로트 러시아항공,T1,E01-E08,41.0, 출발 ,
271,13시39분,울란바토르 (ULN),KE867대한항공,T2,A B D E G,258.0, 출발 ,-
272,13시39분,울란바토르 (ULN),OM5302몽골항공,T2,A B D E G,258.0, 출발 ,
273,13시42분,칭다오 (TAO),MU2034중국동방항공,T1,H19-H34,129.0, 출발 ,-
274,13시42분,칭다오 (TAO),KE5843대한항공,T1,H19-H34,129.0, 출발 ,
275,13시44분,샤먼 (XMN),MF872샤먼항공,T2,C35-C39,245.0, 출발 ,-
276,13시44분,샤먼 (XMN),KE5887대한항공,T2,C35-C39,245.0, 출발 ,
277,13시45분,울란바토르 (ULN),OM302몽골항공,T1,E30-E34,26.0, 출발 ,-
278,13시48분,프랑크푸르트 (FRA),KE905대한항공,T2,A B D E G,232.0, 출발 ,-
279,13시49분,나트랑 (CXR),ZE565이스타항공,T1,F05-F18,103.0, 출발 ,-
280,13시55분,웨이하이 (WEH),KE839대한항공,T2,A B D E G,238.0, 출발 ,-
281,13시55분,웨이하이 (WEH),MU8363중국동방항공,T2,A B D E G,238.0, 출발 ,
282,13시56분,홍콩 (HKG),KE601대한항공,T2,A B D E G,248.0, 출발 ,-
283,13시56분,홍콩 (HKG),EY8503에티하드 항공,T2,A B D E G,248.0, 출발 ,
284,13시59분,베이징 (PEK),CA136중국국제항공,T1,L19-L36,7.0, 출발 ,-
285,13시59분,베이징 (PEK),OZ6801아시아나항공,T1,L19-L36,7.0, 출발 ,
286,14시01분,가오슝 (KHH),TW671티웨이항공,T1,H01-H18,118.0, 출발 ,-
287,14시02분,바르셀로나 (BCN),KE915대한항공,T2,A B D E G,241.0, 출발 ,-
