,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
54,09시42분,상하이/푸동 (PVG),CZ510중국남방항공,T1,H19-H30,123.0, 출발 ,
55,09시42분,상하이/푸동 (PVG),FM5052상하이항공,T1,H19-H30,123.0, 출발 ,
56,09시42분,상하이/푸동 (PVG),KE5879대한항공,T1,H19-H30,123.0, 출발 ,
57,09시42분,후쿠오카 (FUK),ZE641이스타항공,T1,F05-F18,125.0, 출발 ,-
58,09시44분,블라디보스토크 (VVO),KE981대한항공,T2,A B D E G,250.0, 출발 ,-
59,09시44분,블라디보스토크 (VVO),SU4032아에로플로트 러시아항공,T2,A B D E G,250.0, 출발 ,
60,09시46분,홍콩 (HKG)(경유),CX421캐세이패시픽항공,T1,M01-M14,43.0, 출발 ,-
61,09시47분,괌 (GUM),LJ641진에어,T1,F19-G11,112.0, 출발 ,-
62,09시47분,괌 (GUM),KE5775대한항공,T1,F19-G11,112.0, 출발 ,
63,09시48분,옌청 (YNZ),OZ337아시아나항공,T1,B19-C36,9.0, 출발 ,-
64,09시50분,웨이하이 (WEH),OZ309아시아나항공,T1,B19-C36,20.0, 출발 ,-
65,09시50분,웨이하이 (WEH),CA5008중국국제항공,T1,B19-C36,20.0, 출발 ,
66,09시51분,도쿄/나리타 (NRT),OZ102아시아나항공,T1,B19-C36,17.0, 출발 ,-
67,09시51분,도쿄/나리타 (NRT),EY8453에티하드 항공,T1,B19-C36,17.0, 출발 ,
68,09시51분,도쿄/나리타 (NRT),UA7318유나이티드항공,T1,B19-C36,17.0, 출발 ,
69,09시51분,도쿄/나리타 (NRT),NH6972전일본공수 주식회사,T1,B19-C36,17.0, 출발 ,
70,09시51분,도쿄/나리타 (NRT),NZ4060에어 뉴질랜드,T1,B19-C36,17.0, 출발 ,
71,09시53분,마카오 (MFM),LJ125진에어,T1,F19-G11,127.0, 출발 ,-
72,09시54분,오키나와 (OKA),OZ172아시아나항공,T1,B19-C36,18.0, 출발 ,-
73,09시54분,오키나와 (OKA),NH6994전일본공수 주식회사,T1,B19-C36,18.0, 출발 ,
74,09시57분,시안 (XIY),KE807대한항공,T2,A B D E G,251.0, 출발 ,-
75,09시57분,시안 (XIY),MU8301중국동방항공,T2,A B D E G,251.0, 출발 ,
76,09시59분,방콕/수완나폼 (BKK),KE657대한항공,T2,A B D E G,247.0, 출발 ,-
77,09시59분,방콕/수완나폼 (BKK),HA6009하와이안 항공,T2,A B D E G,247.0, 출발 ,
78,09시59분,방콕/수완나폼 (BKK),DL7894델타항공,T2,A B D E G,247.0, 출발 ,
79,10시01분,다롄 (DLC),OZ301아시아나항공,T1,B19-C36,11.0, 출발 ,-
80,10시01분,다롄 (DLC),CA5012중국국제항공,T1,B19-C36,11.0, 출발 ,
81,10시03분,타이베이 (TPE),LJ081진에어,T1,F19-G11,109.0, 출발 ,-
82,10시03분,타이베이 (TPE),KE5755대한항공,T1,F19-G11,109.0, 출발 ,
83,10시03분,미야자키 (KMI),ZE661이스타항공,T1,F05-F18,130.0, 출발 ,-
84,10시06분,이스탄불 (IST),OZ551아시아나항공,T1,B19-C36,8.0, 출발 ,-
85,10시06분,이스탄불 (IST),TK8091터키항공,T1,B19-C36,8.0, 출발 ,
86,10시07분,애틀랜타 (ATL),KE035대한항공,T2,C,265.0, 출발 ,-
87,10시07분,애틀랜타 (ATL),DL7851델타항공,T2,C,265.0, 출발 ,
88,10시08분,방콕/수완나폼 (BKK),TG659타이항공,T1,D21-D35,39.0, 출발 ,-
89,10시11분,타이베이 (TPE),OZ711아시아나항공,T1,B19-C36,10.0, 출발 ,-
90,10시11분,타이베이 (TPE),BR2147에바항공,T1,B19-C36,10.0, 출발 ,
91,10시13분,상하이/푸동 (PVG),OZ361아시아나항공,T1,B19-C36,22.0, 출발 ,-
92,10시15분,홍콩 (HKG),7C2101제주항공,T1,M19-N06,102.0, 출발 ,-
93,10시15분,홍콩 (HKG),H19853한 에어,T1,M19-N06,102.0, 출발 ,
94,10시16분,도쿄/나리타 (NRT),RS701에어서울,T1,D01-D05,101.0, 출발 ,-
95,10시16분,도쿄/나리타 (NRT),OZ9601아시아나항공,T1,D01-D05,101.0, 출발 ,
96,10시19분,다낭 (DAD),RS513에어서울,T1,D01-D05,104.0, 출발 ,-
97,10시19분,보스턴 (BOS),KE091대한항공,T2,C,242.0, 출발 ,-
98,10시19분,보스턴 (BOS),DL7667델타항공,T2,C,242.0, 출발 ,
99,10시20분,옌타이 (YNT),7C8701제주항공,T1,M19-N06,38.0, 출발 ,-
100,10시20분,옌타이 (YNT),H19940한 에어,T1,M19-N06,38.0, 출발 ,
101,10시22분,삿포로 (CTS),KE765대한항공,T2,A B D E G,234.0, 출발 ,-
102,10시22분,삿포로 (CTS),EY8489에티하드 항공,T2,A B D E G,234.0, 출발 ,
103,10시22분,삿포로 (CTS),KL4255케에엘엠네덜란드항공,T2,A B D E G,234.0, 출발 ,
104,10시22분,삿포로 (CTS),DL7898델타항공,T2,A B D E G,234.0, 출발 ,
105,10시22분,삿포로 (CTS),JL5208일본항공,T2,A B D E G,234.0, 출발 ,
106,10시22분,삿포로 (CTS),AF7896에어 프랑스,T2,A B D E G,234.0, 출발 ,
107,10시23분,괌 (GUM),7C3102제주항공,T1,M19-N06,30.0, 출발 ,-
108,10시23분,괌 (GUM),H19880한 에어,T1,M19-N06,30.0, 출발 ,
109,10시24분,파리/샤를드골 (CDG),AF267에어 프랑스,T2,E19-F18,253.0, 출발 ,-
110,10시24분,파리/샤를드골 (CDG),KE5901대한항공,T2,E19-F18,253.0, 출발 ,
111,10시24분,파리/샤를드골 (CDG),KL2345케에엘엠네덜란드항공,T2,E19-F18,253.0, 출발 ,
112,10시25분,뉴욕/존에프케네디 (JFK),KE081대한항공,T2,C,267.0, 출발 ,-
113,10시25분,뉴욕/존에프케네디 (JFK),AR7861아르헨티나 항공,T2,C,267.0, 출발 ,
114,10시26분,시안 (XIY),OZ347아시아나항공,T1,B19-C36,48.0, 출발 ,-
115,10시26분,시안 (XIY),ZH3304심천항공,T1,B19-C36,48.0, 출발 ,
116,10시28분,홍콩 (HKG),CX417캐세이패시픽항공,T1,M01-M14,49.0, 출발 ,-
117,10시28분,홍콩 (HKG),QF8228콴타스항공,T1,M01-M14,49.0, 출발 ,
118,10시29분,사이판 (SPN),7C3402제주항공,T1,M19-N06,34.0, 출발 ,-
119,10시29분,사이판 (SPN),H19888한 에어,T1,M19-N06,34.0, 출발 ,
120,10시30분,웨이하이 (WEH),7C8501제주항공,T1,M19-N06,122.0, 출발 ,-
121,10시30분,웨이하이 (WEH),H19899한 에어,T1,M19-N06,122.0, 출발 ,
122,10시34분,샤먼 (XMN),KE887대한항공,T2,A B D E G,263.0, 출발 ,-
123,10시34분,샤먼 (XMN),MF9018샤먼항공,T2,A B D E G,263.0, 출발 ,
124,10시34분,도쿄/나리타 (NRT),KE703대한항공,T2,A B D E G,264.0, 출발 ,-
125,10시34분,도쿄/나리타 (NRT),AF7890에어 프랑스,T2,A B D E G,264.0, 출발 ,
126,10시34분,도쿄/나리타 (NRT),DL7885델타항공,T2,A B D E G,264.0, 출발 ,
127,10시34분,도쿄/나리타 (NRT),AM6750아에로멕시코,T2,A B D E G,264.0, 출발 ,
128,10시34분,도쿄/나리타 (NRT),JL5202일본항공,T2,A B D E G,264.0, 출발 ,
129,10시34분,도쿄/나리타 (NRT),TN1577에어 타히티 누이,T2,A B D E G,264.0, 출발 ,
130,10시36분,무단장 (MDG),KE823대한항공,T2,A B D E G,238.0, 출발 ,-
131,10시36분,무단장 (MDG),CZ4532중국남방항공,T2,A B D E G,238.0, 출발 ,
132,10시36분,괌 (GUM),LJ655진에어,T1,F19-G11,28.0, 출발 ,-
133,10시37분,니가타 (KIJ),KE763대한항공,T2,A B D E G,260.0, 출발 ,-
134,10시37분,니가타 (KIJ),AF7898에어 프랑스,T2,A B D E G,260.0, 출발 ,
135,10시37분,니가타 (KIJ),DL7901델타항공,T2,A B D E G,260.0, 출발 ,
136,10시37분,니가타 (KIJ),AZ2765알리탈리아,T2,A B D E G,260.0, 출발 ,
137,10시37분,니가타 (KIJ),JL5226일본항공,T2,A B D E G,260.0, 출발 ,
138,10시39분,호찌민 (SGN),VN409베트남항공,T1,E01-E18,111.0, 출발 ,-
139,10시39분,호찌민 (SGN),KE5681대한항공,T1,E01-E18,111.0, 출발 ,
140,10시40분,워싱턴 (IAD),KE093대한항공,T2,C,257.0, 출발 ,-
141,10시40분,워싱턴 (IAD),DL7857델타항공,T2,C,257.0, 출발 ,
142,10시41분,톈진 (TSN),KE805대한항공,T2,A B D E G,235.0, 출발 ,-
143,10시41분,톈진 (TSN),MF9098샤먼항공,T2,A B D E G,235.0, 출발 ,
144,10시43분,후쿠오카 (FUK),TW291티웨이항공,T1,H01-H18,126.0, 출발 ,-
145,10시43분,하노이 (HAN),OZ729아시아나항공,T1,B19-C36,7.0, 출발 ,-
146,10시45분,다낭 (DAD),LJ085진에어,T1,F19-G11,113.0, 출발 ,-
147,10시45분,토론토 (YYZ),KE073대한항공,T2,A B D E G,255.0, 출발 ,-
148,10시47분,자카르타/수카르노하타 (CGK),GA879가루다인도네시아,T2,H08-H20,258.0, 출발 ,-
149,10시47분,자카르타/수카르노하타 (CGK),SU4093아에로플로트 러시아항공,T2,H08-H20,258.0, 출발 ,
150,10시47분,자카르타/수카르노하타 (CGK),KE5627대한항공,T2,H08-H20,258.0, 출발 ,
151,10시48분,하노이 (HAN),KE483대한항공,T2,A B D E G,256.0, 출발 ,-
152,10시48분,하노이 (HAN),VN3417베트남항공,T2,A B D E G,256.0, 출발 ,
153,10시48분,하노이 (HAN),DL9032델타항공,T2,A B D E G,256.0, 출발 ,
154,10시49분,후쿠오카 (FUK),7C1402제주항공,T1,M19-N06,114.0, 출발 ,-
155,10시49분,후쿠오카 (FUK),H19828한 에어,T1,M19-N06,114.0, 출발 ,
156,10시50분,다낭 (DAD),OZ757아시아나항공,T1,B19-C36,20.0, 출발 ,-
157,10시53분,홍콩 (HKG),KE613대한항공,T2,A B D E G,232.0, 출발 ,-
158,10시53분,홍콩 (HKG),DL7697델타항공,T2,A B D E G,232.0, 출발 ,
159,10시56분,선전 (SZX),OZ371아시아나항공,T1,B19-C36,24.0, 출발 ,-
160,10시56분,선전 (SZX),ZH3302심천항공,T1,B19-C36,24.0, 출발 ,
161,10시57분,시카고/오헤어 (ORD),KE037대한항공,T2,C,241.0, 출발 ,-
162,10시57분,시카고/오헤어 (ORD),DL7863델타항공,T2,C,241.0, 출발 ,
163,10시57분,타이베이 (TPE),7C2601제주항공,T1,M19-N06,50.0, 출발 ,-
164,10시57분,타이베이 (TPE),H19869한 에어,T1,M19-N06,50.0, 출발 ,
165,10시59분,나고야 (NGO),KE741대한항공,T2,A B D E G,252.0, 출발 ,-
166,10시59분,나고야 (NGO),JL5216일본항공,T2,A B D E G,252.0, 출발 ,
167,10시59분,나고야 (NGO),AF7907에어 프랑스,T2,A B D E G,252.0, 출발 ,
168,10시59분,나고야 (NGO),DL7699델타항공,T2,A B D E G,252.0, 출발 ,
169,11시02분,디트로이트 (DTW),DL158델타항공,T2,F01-F08,251.0, 출발 ,-
170,11시02분,디트로이트 (DTW),KE7273대한항공,T2,F01-F08,251.0, 출발 ,
171,11시07분,원저우 (WNZ),TW611티웨이항공,T1,H01-H18,103.0, 출발 ,-
172,11시09분,오사카/ 간사이 (KIX),MM002피치항공,T1,N07-N10,119.0, 출발 ,-
173,11시12분,다낭 (DAD),VN431베트남항공,T1,E01-E18,105.0, 출발 ,-
174,11시12분,다낭 (DAD),KE5673대한항공,T1,E01-E18,105.0, 출발 ,
175,11시16분,하노이 (HAN),VN417베트남항공,T1,E01-E18,107.0, 출발 ,-
176,11시16분,하노이 (HAN),KE5683대한항공,T1,E01-E18,107.0, 출발 ,
177,11시18분,런던/히드로 (LHR),BA018영국항공,T1,J01-J06,31.0, 출발 ,-
178,11시20분,뉴욕/존에프케네디 (JFK),OZ222아시아나항공,T1,B19-C36,12.0, 출발 ,-
179,11시20분,뉴욕/존에프케네디 (JFK),UA7293유나이티드항공,T1,B19-C36,12.0, 출발 ,
180,11시20분,뉴욕/존에프케네디 (JFK),CM8004코파항공,T1,B19-C36,12.0, 출발 ,
181,11시20분,뉴욕/존에프케네디 (JFK),SQ5722싱가포르항공,T1,B19-C36,12.0, 출발 ,
182,11시20분,뉴욕/존에프케네디 (JFK),TG6745타이항공,T1,B19-C36,12.0, 출발 ,
183,11시22분,난통 (NTG),7C8305제주항공,T1,M19-N06,37.0, 출발 ,-
184,11시22분,난통 (NTG),H19867한 에어,T1,M19-N06,37.0, 출발 ,
185,11시25분,바르샤바 (WAW),LO098폴란드항공,T1,B11-B16,23.0, 출발 ,-
186,11시27분,방콕/수완나폼 (BKK),TG657타이항공,T1,D21-D35,40.0, 출발 ,-
187,11시29분,상하이/푸동 (PVG),OZ363아시아나항공,T1,B19-C36,21.0, 출발 ,-
188,11시31분,나고야 (NGO),OZ1243아시아나항공,T1,B19-C36,14.0, 출발 ,-
189,11시32분,타슈켄트 (TAS),HY512우즈베키스탄항공,T1,M11-M18,35.0, 출발 ,-
190,11시32분,타슈켄트 (TAS),KE5941대한항공,T1,M11-M18,35.0, 출발 ,
191,11시34분,사이판 (SPN),TW309티웨이항공,T1,H01-H08,110.0, 출발 ,-
192,11시38분,다낭 (DAD),KE485대한항공,T2,A B D E G,236.0, 출발 ,-
193,11시38분,다낭 (DAD),DL9046델타항공,T2,A B D E G,236.0, 출발 ,
194,11시40분,하이커우 (HAK)(경유),CZ340중국남방항공,T1,H35-J18,109.0, 출발 ,-
195,11시40분,하이커우 (HAK)(경유),KE5829대한항공,T1,H35-J18,109.0, 출발 ,
196,11시40분,후쿠오카 (FUK),KE745대한항공,T2,A B D E G,239.0, 출발 ,-
197,11시40분,후쿠오카 (FUK),AF7906에어 프랑스,T2,A B D E G,239.0, 출발 ,
198,11시40분,후쿠오카 (FUK),JL5272일본항공,T2,A B D E G,239.0, 출발 ,
199,11시42분,나고야 (NGO),7C1602제주항공,T1,M19-N06,22.0, 출발 ,-
200,11시42분,나고야 (NGO),H19838한 에어,T1,M19-N06,22.0, 출발 ,
201,11시42분,마카오 (MFM),7C2001제주항공,T1,M19-N06,45.0, 출발 ,-
202,11시42분,마카오 (MFM),H19849한 에어,T1,M19-N06,45.0, 출발 ,
203,11시44분,헬싱키 (HEL),AY042핀에어,T1,H09-H16,46.0, 출발 ,-
204,11시46분,하노이 (HAN),VJ961비엣젯항공,T1,E25-E29,117.0, 출발 ,-
205,11시48분,다롄 (DLC),CZ686중국남방항공,T1,H35-J18,104.0, 출발 ,-
206,11시48분,다롄 (DLC),KE5821대한항공,T1,H35-J18,104.0, 출발 ,
207,11시49분,방콕/수완나폼 (BKK),TG689타이항공,T1,D21-D35,43.0, 출발 ,-
208,11시50분,오사카/ 간사이 (KIX),KE727대한항공,T2,A B D E G,243.0, 출발 ,-
209,11시50분,오사카/ 간사이 (KIX),AF7872에어 프랑스,T2,A B D E G,243.0, 출발 ,
210,11시50분,오사카/ 간사이 (KIX),JL5270일본항공,T2,A B D E G,243.0, 출발 ,
211,11시51분,프랑크푸르트 (FRA),OZ541아시아나항공,T1,B19-C36,17.0, 출발 ,-
212,11시54분,쿠알라룸푸르 (KUL),MH067말레이시아 에어라인스,T1,H29-H34,26.0, 출발 ,-
213,11시54분,쿠알라룸푸르 (KUL),KE5671대한항공,T1,H29-H34,26.0, 출발 ,
214,11시56분,상하이/푸동 (PVG),KE897대한항공,T2,A B D E G,266.0, 출발 ,-
215,11시56분,상하이/푸동 (PVG),MU8377중국동방항공,T2,A B D E G,266.0, 출발 ,
216,11시56분,상하이/푸동 (PVG),FM8756상하이항공,T2,A B D E G,266.0, 출발 ,
217,11시58분,노보시비르스크 (OVB),S75792S7항공 ,T1,M07-M10,41.0, 출발 ,-
218,11시58분,노보시비르스크 (OVB),OZ6571아시아나항공,T1,M07-M10,41.0, 출발 ,
219,09시00분,마닐라 (MNL),KE621대한항공,T2,A B D E G,232.0, 출발 ,-
220,09시02분,광저우 (CAN),OZ369아시아나항공,T1,A07-C36,15.0, 출발 ,-
221,09시03분,후쿠오카 (FUK),OZ132아시아나항공,T1,A07-C36,8.0, 출발 ,-
222,09시03분,후쿠오카 (FUK),NH6962전일본공수 주식회사,T1,A07-C36,8.0, 출발 ,
223,09시05분,가고시마 (KOJ),KE785대한항공,T2,A B D E G,249.0, 출발 ,-
224,09시05분,가고시마 (KOJ),DL7899델타항공,T2,A B D E G,249.0, 출발 ,
225,09시05분,가고시마 (KOJ),JL5248일본항공,T2,A B D E G,249.0, 출발 ,
226,09시05분,가고시마 (KOJ),AF7878에어 프랑스,T2,A B D E G,249.0, 출발 ,
227,09시08분,사이판 (SPN),OZ623아시아나항공,T1,A07-C36,48.0, 출발 ,-
228,09시09분,톈진 (TSN),OZ327아시아나항공,T1,A07-C36,14.0, 출발 ,-
229,09시09분,톈진 (TSN),CA5014중국국제항공,T1,A07-C36,14.0, 출발 ,
230,09시14분,홍콩 (HKG),OZ721아시아나항공,T1,A07-C36,10.0, 출발 ,-
231,09시14분,홍콩 (HKG),UA7306유나이티드항공,T1,A07-C36,10.0, 출발 ,
232,09시14분,홍콩 (HKG),SA7171남아프리카항공,T1,A07-C36,10.0, 출발 ,
233,09시14분,홍콩 (HKG),HX1551홍콩항공,T1,A07-C36,10.0, 출발 ,
234,09시14분,도쿄/나리타 (NRT),OZ102아시아나항공,T1,A07-C36,28.0, 출발 ,-
235,09시14분,도쿄/나리타 (NRT),NH6972전일본공수 주식회사,T1,A07-C36,28.0, 출발 ,
236,09시14분,도쿄/나리타 (NRT),UA7318유나이티드항공,T1,A07-C36,28.0, 출발 ,
237,09시14분,도쿄/나리타 (NRT),EY8453에티하드 항공,T1,A07-C36,28.0, 출발 ,
238,09시14분,도쿄/나리타 (NRT),NZ4060에어 뉴질랜드,T1,A07-C36,28.0, 출발 ,
239,09시16분,선양 (SHE),KE831대한항공,T2,A B D E G,251.0, 출발 ,-
240,09시16분,선양 (SHE),CZ4516중국남방항공,T2,A B D E G,251.0, 출발 ,
241,09시18분,상하이/푸동 (PVG),KE893대한항공,T2,A B D E G,264.0, 출발 ,-
242,09시18분,상하이/푸동 (PVG),MU8357중국동방항공,T2,A B D E G,264.0, 출발 ,
243,09시18분,상하이/푸동 (PVG),FM8752상하이항공,T2,A B D E G,264.0, 출발 ,
244,09시20분,오사카/ 간사이 (KIX),KE723대한항공,T2,A B D E G,235.0, 출발 ,-
245,09시20분,오사카/ 간사이 (KIX),JL5210일본항공,T2,A B D E G,235.0, 출발 ,
246,09시20분,오사카/ 간사이 (KIX),AF7884에어 프랑스,T2,A B D E G,235.0, 출발 ,
247,09시20분,오사카/ 간사이 (KIX),DL7698델타항공,T2,A B D E G,235.0, 출발 ,
248,09시20분,세부 (CEB),LJ021진에어,T1,F19-G11,49.0, 출발 ,-
249,09시20분,세부 (CEB),KE5781대한항공,T1,F19-G11,49.0, 출발 ,
250,09시22분,옌지(연길) (YNJ),OZ351아시아나항공,T1,A07-C36,47.0, 출발 ,-
251,09시22분,옌지(연길) (YNJ),CA5016중국국제항공,T1,A07-C36,47.0, 출발 ,
252,09시23분,괌 (GUM),RS103에어서울,T1,D06-D09,117.0, 출발 ,-
253,09시23분,괌 (GUM),OZ9673아시아나항공,T1,D06-D09,117.0, 출발 ,
254,09시24분,오사카/ 간사이 (KIX),ZE611이스타항공,T1,F05-F18,122.0, 출발 ,-
255,09시24분,광저우 (CAN),KE865대한항공,T2,A B D E G,239.0, 출발 ,-
256,09시24분,광저우 (CAN),CZ4502중국남방항공,T2,A B D E G,239.0, 출발 ,
257,09시25분,웨이하이 (WEH),OZ309아시아나항공,T1,A07-C36,18.0, 출발 ,-
258,09시25분,웨이하이 (WEH),CA5008중국국제항공,T1,A07-C36,18.0, 출발 ,
259,09시27분,삿포로 (CTS),OZ174아시아나항공,T1,A07-C36,23.0, 출발 ,-
260,09시27분,삿포로 (CTS),NH6998전일본공수 주식회사,T1,A07-C36,23.0, 출발 ,
261,09시27분,삿포로 (CTS),ET1294에티오피아항공,T1,A07-C36,23.0, 출발 ,
262,09시27분,싱가포르 (SIN),SQ607싱가포르항공,T1,D10-D17,32.0, 출발 ,-
263,09시27분,싱가포르 (SIN),OZ6781아시아나항공,T1,D10-D17,32.0, 출발 ,
264,09시27분,싱가포르 (SIN),VA5407버진 오스트레일리아,T1,D10-D17,32.0, 출발 ,
265,09시31분,옌지(연길) (YNJ),KE891대한항공,T2,A B D E G,250.0, 출발 ,-
266,09시32분,오사카/ 간사이 (KIX),7C1302제주항공,T1,M19-N06,33.0, 출발 ,-
267,09시32분,오사카/ 간사이 (KIX),H19811한 에어,T1,M19-N06,33.0, 출발 ,
268,09시33분,타이베이 (TPE),KE691대한항공,T2,A B D E G,267.0, 출발 ,-
269,09시33분,타이베이 (TPE),CI9065중화항공,T2,A B D E G,267.0, 출발 ,
270,09시33분,타이베이 (TPE),DL7694델타항공,T2,A B D E G,267.0, 출발 ,
271,09시35분,칭다오 (TAO),OZ317아시아나항공,T1,A07-C36,7.0, 출발 ,-
272,09시35분,칭다오 (TAO),CA5010중국국제항공,T1,A07-C36,7.0, 출발 ,
273,09시35분,칭다오 (TAO),SC317산동항공,T1,A07-C36,7.0, 출발 ,
274,09시36분,호찌민 (SGN),KE681대한항공,T2,A B D E G,233.0, 출발 ,-
275,09시36분,호찌민 (SGN),VN3403베트남항공,T2,A B D E G,233.0, 출발 ,
276,09시36분,호찌민 (SGN),DL7934델타항공,T2,A B D E G,233.0, 출발 ,
277,09시38분,괌 (GUM),KE113대한항공,T2,C,247.0, 출발 ,-
278,09시38분,괌 (GUM),DL9038델타항공,T2,C,247.0, 출발 ,
279,09시39분,창사 (CSX),KE819대한항공,T2,A B D E G,265.0, 출발 ,-
280,09시39분,창사 (CSX),MU8365중국동방항공,T2,A B D E G,265.0, 출발 ,
281,09시40분,후쿠오카 (FUK),ZE641이스타항공,T1,F05-F18,126.0, 출발 ,-
282,09시41분,홍콩 (HKG),ZE931이스타항공,T1,F05-F18,103.0, 출발 ,-
283,09시42분,센다이 (SDJ),OZ152아시아나항공,T1,A07-C36,20.0, 출발 ,-
284,09시42분,센다이 (SDJ),NH6982전일본공수 주식회사,T1,A07-C36,20.0, 출발 ,
285,09시43분,창춘 (CGQ),OZ303아시아나항공,T1,A07-C36,39.0, 출발 ,-
