,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
298,13시33분,싱가포르 (SIN),VA5403버진 오스트레일리아,T1,D10-D17,30, 출발 ,
299,13시34분,바르셀로나 (BCN),OZ511아시아나항공,T1,B19-C36,21, 출발 ,-
300,13시35분,마닐라 (MNL),PR467필리핀항공,T1,J11-J16,47, 출발 ,-
301,13시36분,도쿄/나리타 (NRT),RS701에어서울,T1,C21-D06,122, 출발 ,-
302,13시36분,도쿄/나리타 (NRT),OZ9601아시아나항공,T1,C21-D06,122, 출발 ,
303,13시39분,바르샤바 (WAW),LO098폴란드항공,T1,B11-B16,31, 출발 ,-
304,13시40분,선전 (SZX),OZ371아시아나항공,T1,B19-C36,14, 출발 ,-
305,13시40분,선전 (SZX),ZH3302심천항공,T1,B19-C36,14, 출발 ,
306,13시42분,무단장 (MDG),KE823대한항공,T2,A B D E G,263, 출발 ,-
307,13시42분,무단장 (MDG),CZ4532중국남방항공,T2,A B D E G,263, 출발 ,
308,13시42분,오키나와 (OKA),OZ172아시아나항공,T1,B19-C36,6, 출발 ,-
309,13시42분,오키나와 (OKA),NH6994전일본공수 주식회사,T1,B19-C36,6, 출발 ,
310,13시45분,타이베이 (TPE),CI161중화항공,T2,F06-F13,256, 출발 ,-
311,13시45분,타이베이 (TPE),DL7718델타항공,T2,F06-F13,256, 출발 ,
312,13시45분,타이베이 (TPE),KE5691대한항공,T2,F06-F13,256, 출발 ,
313,13시45분,다롄 (DLC),OZ301아시아나항공,T1,B19-C36,8, 출발 ,-
314,13시45분,다롄 (DLC),CA5012중국국제항공,T1,B19-C36,8, 출발 ,
315,13시47분,후쿠오카 (FUK),TW291티웨이항공,T1,H01-H18,108, 출발 ,-
316,13시47분,마닐라 (MNL),Z2885필리핀에어아시아,T1,F01-F04,115, 출발 ,-
317,13시49분,하이퐁 (HPH),VJ925비엣젯항공,T1,E05-E08,104, 출발 ,-
318,13시50분,후쿠오카 (FUK),KE789대한항공,T2,A B D E G,255, 출발 ,-
319,13시50분,후쿠오카 (FUK),AF7895에어 프랑스,T2,A B D E G,255, 출발 ,
320,13시50분,후쿠오카 (FUK),AZ2763알리탈리아,T2,A B D E G,255, 출발 ,
321,13시50분,후쿠오카 (FUK),DL9017델타항공,T2,A B D E G,255, 출발 ,
322,13시50분,후쿠오카 (FUK),EY8481에티하드 항공,T2,A B D E G,255, 출발 ,
323,13시50분,후쿠오카 (FUK),JL5222일본항공,T2,A B D E G,255, 출발 ,
324,13시52분,가오슝 (KHH),CI165중화항공,T2,F14-F18,260, 출발 ,-
325,13시52분,가오슝 (KHH),KE5699대한항공,T2,F14-F18,260, 출발 ,
326,13시53분,모스크바 (SVO),SU251아에로플로트 러시아항공,T2,C08-C20,233, 출발 ,-
327,13시53분,모스크바 (SVO),KE5923대한항공,T2,C08-C20,233, 출발 ,
328,13시53분,모스크바 (SVO),GA9410가루다인도네시아,T2,C08-C20,233, 출발 ,
329,13시54분,델리 (DEL),AI313에어인디아 리미티드,T1,D19-D36,33, 출발 ,-
330,13시54분,델리 (DEL),OZ6377아시아나항공,T1,D19-D36,33, 출발 ,
331,13시55분,칭다오 (TAO),KE861대한항공,T2,A B D E G,249, 출발 ,-
332,13시55분,칭다오 (TAO),MU8361중국동방항공,T2,A B D E G,249, 출발 ,
333,13시57분,가오슝 (KHH),OZ717아시아나항공,T1,B19-C36,16, 출발 ,-
334,13시57분,가오슝 (KHH),BR2145에바항공,T1,B19-C36,16, 출발 ,
335,13시58분,런던/히드로 (LHR),KE907대한항공,T2,A B D E G,241, 출발 ,-
336,13시59분,사이판 (SPN),TW309티웨이항공,T1,H01-H18,124, 출발 ,-
337,13시59분,항저우 (HGH),CA140중국국제항공,T1,L19-L36,49, 출발 ,-
338,13시59분,항저우 (HGH),OZ6827아시아나항공,T1,L19-L36,49, 출발 ,
339,14시01분,뉴욕/존에프케네디 (JFK),OZ222아시아나항공,T1,B19-C36,15, 출발 ,-
340,14시01분,뉴욕/존에프케네디 (JFK),UA7293유나이티드항공,T1,B19-C36,15, 출발 ,
341,14시01분,뉴욕/존에프케네디 (JFK),CM8004코파항공,T1,B19-C36,15, 출발 ,
342,14시01분,뉴욕/존에프케네디 (JFK),TG6745타이항공,T1,B19-C36,15, 출발 ,
343,14시01분,뉴욕/존에프케네디 (JFK),SQ5722싱가포르항공,T1,B19-C36,15, 출발 ,
344,14시03분,세부 (CEB),BX715에어부산,T1,L19-L22,102, 출발 ,-
345,14시04분,이스탄불 (IST),OZ551아시아나항공,T1,B19-C36,7, 출발 ,-
346,14시04분,이스탄불 (IST),TK8091터키항공,T1,B19-C36,7, 출발 ,
347,14시06분,삿포로 (CTS),OZ174아시아나항공,T1,B19-C36,32, 출발 ,-
348,14시06분,삿포로 (CTS),NH6998전일본공수 주식회사,T1,B19-C36,32, 출발 ,
349,14시06분,삿포로 (CTS),ET1294에티오피아항공,T1,B19-C36,32, 출발 ,
350,14시06분,세부 (CEB),LJ027진에어,T1,F28-G11,35, 출발 ,-
351,14시07분,하노이 (HAN),VJ961비엣젯항공,T1,E25-E29,117, 출발 ,-
352,14시09분,난징 (NKG),OZ349아시아나항공,T1,B19-C36,41, 출발 ,-
353,14시10분,다낭 (DAD),TW165티웨이항공,T1,H01-H18,114, 출발 ,-
354,14시11분,누르술탄 (TSE),KC210에어 아스타나,T1,F19-F23,50, 출발 ,-
355,14시11분,누르술탄 (TSE),OZ6963아시아나항공,T1,F19-F23,50, 출발 ,
356,14시13분,원저우 (WNZ),TW611티웨이항공,T1,H01-H18,112, 출발 ,-
357,14시14분,창춘 (CGQ),OZ303아시아나항공,T1,B19-C36,17, 출발 ,-
358,14시14분,창춘 (CGQ),CZ4202중국남방항공,T1,B19-C36,17, 출발 ,
359,14시16분,세부 (CEB),PR485필리핀항공,T1,J05-J09,107, 출발 ,-
360,14시17분,울란바토르 (ULN),OM302몽골항공,T1,E30-E34,26, 출발 ,-
361,14시17분,다낭 (DAD),OZ757아시아나항공,T1,B19-C36,9, 출발 ,-
362,14시20분,홍콩 (HKG),KE601대한항공,T2,A B D E G,267, 출발 ,-
363,14시20분,홍콩 (HKG),EY8503에티하드 항공,T2,A B D E G,267, 출발 ,
364,14시22분,프랑크푸르트 (FRA),KE905대한항공,T2,A B D E G,232, 출발 ,-
365,14시23분,샤먼 (XMN),MF872샤먼항공,T2,C35-C39,243, 출발 ,-
366,14시23분,샤먼 (XMN),KE5887대한항공,T2,C35-C39,243, 출발 ,
367,14시25분,비엔나 (VIE),KE937대한항공,T2,A B D E G,258, 출발 ,-
368,14시27분,칭다오 (TAO),SC4620산동항공,T1,N09-N15,36, 출발 ,-
369,14시27분,칭다오 (TAO),CA4620중국국제항공,T1,N09-N15,36, 출발 ,
370,14시27분,칭다오 (TAO),OZ6703아시아나항공,T1,N09-N15,36, 출발 ,
371,14시28분,델리 (DEL),KE481대한항공,T2,A B D E G,266, 출발 ,-
372,14시28분,델리 (DEL),DL9028델타항공,T2,A B D E G,266, 출발 ,
373,14시29분,후쿠오카 (FUK),OZ134아시아나항공,T1,B19-C36,11, 출발 ,-
374,14시29분,후쿠오카 (FUK),NH6960전일본공수 주식회사,T1,B19-C36,11, 출발 ,
375,14시30분,두바이 (DXB),KE951대한항공,T2,A B D E G,265, 출발 ,-
376,14시30분,두바이 (DXB),SV6121사우디 아라비안 항공,T2,A B D E G,265, 출발 ,
377,14시30분,두바이 (DXB),EK3483에미레이트항공,T2,A B D E G,265, 출발 ,
378,14시33분,괌 (GUM),LJ655진에어,T1,F28-G11,110, 출발 ,-
379,14시34분,베이징 (PEK),OZ333아시아나항공,T1,B19-C36,18, 출발 ,-
380,14시34분,베이징 (PEK),CA5004중국국제항공,T1,B19-C36,18, 출발 ,
381,14시36분,다롄 (DLC),CZ686중국남방항공,T1,J01-J18,106, 출발 ,-
382,14시36분,다롄 (DLC),KE5821대한항공,T1,J01-J18,106, 출발 ,
383,14시36분,블라디보스토크 (VVO),HZ5437오로라항공,T1,E01-E08,29, 출발 ,-
384,14시36분,블라디보스토크 (VVO),KE5983대한항공,T1,E01-E08,29, 출발 ,
385,14시36분,블라디보스토크 (VVO),SU5437아에로플로트 러시아항공,T1,E01-E08,29, 출발 ,
386,14시38분,후쿠오카 (FUK),LJ223진에어,T1,F28-G11,126, 출발 ,-
387,14시39분,다롄 (DLC),KE869대한항공,T2,A B D E G,235, 출발 ,-
388,14시39분,다롄 (DLC),CZ4518중국남방항공,T2,A B D E G,235, 출발 ,
389,14시40분,오사카/ 간사이 (KIX),7C1302제주항공,T1,M19-N06,130, 출발 ,-
390,14시40분,오사카/ 간사이 (KIX),H19811한 에어,T1,M19-N06,130, 출발 ,
391,14시42분,오키나와 (OKA),ZE631이스타항공,T1,F05-F18,127, 출발 ,-
392,14시42분,웨이하이 (WEH),KE839대한항공,T2,A B D E G,238, 출발 ,-
393,14시42분,웨이하이 (WEH),MU8363중국동방항공,T2,A B D E G,238, 출발 ,
394,14시45분,로마 (FCO),OZ561아시아나항공,T1,B19-C36,19, 출발 ,-
395,14시45분,삿포로 (CTS),KE795대한항공,T2,A B D E G,234, 출발 ,-
396,14시45분,삿포로 (CTS),DL7905델타항공,T2,A B D E G,234, 출발 ,
397,14시45분,삿포로 (CTS),JL5152일본항공,T2,A B D E G,234, 출발 ,
398,14시45분,삿포로 (CTS),AZ2764알리탈리아,T2,A B D E G,234, 출발 ,
399,14시47분,괌 (GUM),LJ641진에어,T1,F28-G11,28, 출발 ,-
400,14시47분,괌 (GUM),KE5775대한항공,T1,F28-G11,28, 출발 ,
401,14시48분,베이징 (PEK),CA124중국국제항공,T1,L19-L36,27, 출발 ,-
402,14시48분,베이징 (PEK),OZ6807아시아나항공,T1,L19-L36,27, 출발 ,
403,14시49분,카트만두 (KTM),KE695대한항공,T2,A B D E G,254, 출발 ,-
404,14시50분,하얼빈 (HRB),OZ339아시아나항공,T1,B19-C36,20, 출발 ,-
405,14시50분,하얼빈 (HRB),CZ4204중국남방항공,T1,B19-C36,20, 출발 ,
406,14시51분,홍콩 (HKG),CX433캐세이패시픽항공,T1,M01-M10,30, 출발 ,-
407,14시51분,홍콩 (HKG),QF8232콴타스항공,T1,M01-M10,30, 출발 ,
408,14시51분,홍콩 (HKG),QR5829카타르항공,T1,M01-M10,30, 출발 ,
409,14시54분,난징 (NKG),MU580중국동방항공,T1,H19-H34,123, 출발 ,-
410,14시54분,후쿠오카 (FUK),ZE641이스타항공,T1,F05-F18,131, 출발 ,-
411,14시56분,마카오 (MFM),NX821에어마카우,T1,M13-M17,42, 출발 ,-
412,14시56분,마카오 (MFM),OZ6867아시아나항공,T1,M13-M17,42, 출발 ,
413,14시57분,옌타이 (YNT),MU550중국동방항공,T1,H19-H34,132, 출발 ,-
414,14시57분,옌타이 (YNT),KE5847대한항공,T1,H19-H34,132, 출발 ,
415,14시58분,항저우 (HGH),OZ359아시아나항공,T1,B19-C36,6, 출발 ,-
416,14시58분,항저우 (HGH),CA5018중국국제항공,T1,B19-C36,6, 출발 ,
417,15시00분,암스테르담 (AMS),KE925대한항공,T2,A B D E G,264, 출발 ,-
418,15시00분,암스테르담 (AMS),KL200케에엘엠네덜란드항공,T2,A B D E G,264, 출발 ,
419,15시01분,다낭 (DAD),VJ879비엣젯항공,T1,,105, 출발 ,-
420,15시03분,부산 (PUS),KE1403대한항공,T2,-,251, 출발 ,-
421,15시03분,부산 (PUS),AZ2767알리탈리아,T2,-,251, 출발 ,
422,15시03분,부산 (PUS),DL7855델타항공,T2,-,251, 출발 ,
423,15시03분,칭다오 (TAO),7C8401제주항공,T1,M19-N06,38, 출발 ,-
424,15시03분,칭다오 (TAO),H19897한 에어,T1,M19-N06,38, 출발 ,
425,15시05분,상하이/푸동 (PVG),OZ365아시아나항공,T1,B19-C36,21, 출발 ,-
426,15시06분,지난 (TNA),KE847대한항공,T2,A B D E G,245, 출발 ,-
427,15시06분,지난 (TNA),MU8323중국동방항공,T2,A B D E G,245, 출발 ,
428,15시07분,호찌민 (SGN),VJ863비엣젯항공,T1,E30-E36,119, 출발 ,-
429,15시09분,사이판 (SPN),7C3402제주항공,T1,M19-N06,128, 출발 ,-
430,15시09분,사이판 (SPN),H19888한 에어,T1,M19-N06,128, 출발 ,
431,15시09분,웨이하이 (WEH),OZ309아시아나항공,T1,B19-C36,23, 출발 ,-
432,15시09분,웨이하이 (WEH),CA5008중국국제항공,T1,B19-C36,23, 출발 ,
433,15시12분,로스앤젤레스 (LAX),KE017대한항공,T2,C,268, 출발 ,-
434,15시12분,로스앤젤레스 (LAX),LA8428란항공,T2,C,268, 출발 ,
435,15시12분,로스앤젤레스 (LAX),AM6702아에로멕시코,T2,C,268, 출발 ,
436,15시12분,로스앤젤레스 (LAX),DL9044델타항공,T2,C,268, 출발 ,
437,15시12분,톈진 (TSN),CA172중국국제항공,T1,L19-L36,31, 출발 ,-
438,15시12분,톈진 (TSN),OZ6811아시아나항공,T1,L19-L36,31, 출발 ,
439,15시14분,덴파사르 (DPS),GA871가루다인도네시아,T2,,257, 출발 ,-
440,15시14분,덴파사르 (DPS),KE5629대한항공,T2,,257, 출발 ,
441,15시14분,덴파사르 (DPS),SU4095아에로플로트 러시아항공,T2,,257, 출발 ,
442,15시15분,텔아비브 (TLV),KE957대한항공,T2,A B D E G,236, 출발 ,-
443,15시16분,나트랑 (CXR),ZE563이스타항공,T1,F05-F18,118, 출발 ,-
444,15시17분,창춘 (CGQ),CZ688중국남방항공,T1,J01-J18,101, 출발 ,-
445,15시17분,창춘 (CGQ),OZ6751아시아나항공,T1,J01-J18,101, 출발 ,
446,15시18분,로스앤젤레스 (LAX),OZ202아시아나항공,T1,B19-C36,10, 출발 ,-
447,15시18분,로스앤젤레스 (LAX),TG6741타이항공,T1,B19-C36,10, 출발 ,
448,15시18분,로스앤젤레스 (LAX),SQ5702싱가포르항공,T1,B19-C36,10, 출발 ,
449,15시18분,로스앤젤레스 (LAX),CM8000코파항공,T1,B19-C36,10, 출발 ,
450,15시18분,로스앤젤레스 (LAX),UA7285유나이티드항공,T1,B19-C36,10, 출발 ,
451,15시20분,파리/샤를드골 (CDG),KE901대한항공,T2,A B D E G,231, 출발 ,-
452,15시20분,파리/샤를드골 (CDG),AF5093에어 프랑스,T2,A B D E G,231, 출발 ,
453,15시20분,싱가포르 (SIN),KE643대한항공,T2,A B D E G,261, 출발 ,-
454,15시20분,싱가포르 (SIN),DL7875델타항공,T2,A B D E G,261, 출발 ,
455,15시23분,선양 (SHE),KE833대한항공,T2,A B D E G,255, 출발 ,-
456,15시23분,선양 (SHE),CZ4526중국남방항공,T2,A B D E G,255, 출발 ,
457,15시26분,방콕/돈므앙 (DMK),XJ701타이에어아시아엑스,T1,E01-E08,113, 출발 ,-
458,15시27분,지난 (TNA),SC409T산동항공,T1,N09-N15,45, 출발 ,-
459,15시27분,지난 (TNA),OZ6709T아시아나항공,T1,N09-N15,45, 출발 ,
460,15시27분,지난 (TNA),CA4096T중국국제항공,T1,N09-N15,45, 출발 ,
461,15시28분,우한 (WUH),CZ6080중국남방항공,T1,J01-J18,102, 출발 ,-
462,15시28분,우한 (WUH),KE5805대한항공,T1,J01-J18,102, 출발 ,
463,15시29분,노보시비르스크 (OVB),S75792S7항공 ,T1,M11-M11,47, 출발 ,-
464,15시29분,노보시비르스크 (OVB),OZ6571아시아나항공,T1,M11-M11,47, 출발 ,
465,15시30분,나고야 (NGO),7C1602제주항공,T1,M19-N06,34, 출발 ,-
466,15시30분,나고야 (NGO),H19838한 에어,T1,M19-N06,34, 출발 ,
467,15시30분,후쿠오카 (FUK),7C1404제주항공,T1,M19-N06,, 결항 ,-
468,15시30분,후쿠오카 (FUK),H19830한 에어,T1,M19-N06,, 결항 ,
469,15시32분,괌 (GUM),7C3102제주항공,T1,M19-N06,50, 출발 ,-
470,15시32분,괌 (GUM),H19880한 에어,T1,M19-N06,50, 출발 ,
471,15시34분,비엔티안 (VTE),QV922라오항공,T1,,48, 출발 ,-
472,15시35분,로마 (FCO),KE931대한항공,T2,A B D E G,266, 출발 ,-
473,15시35분,로마 (FCO),AZ7687알리탈리아,T2,A B D E G,266, 출발 ,
474,15시36분,다낭 (DAD),7C2901제주항공,T1,M19-N06,33, 출발 ,-
475,15시36분,다낭 (DAD),H19875한 에어,T1,M19-N06,33, 출발 ,
476,15시37분,오사카/ 간사이 (KIX),LJ213진에어,T1,F28-G11,130, 출발 ,-
477,15시39분,자카르타/수카르노하타 (CGK),GA879가루다인도네시아,T2,,248, 출발 ,-
478,15시39분,자카르타/수카르노하타 (CGK),KE5627대한항공,T2,,248, 출발 ,
479,15시39분,자카르타/수카르노하타 (CGK),SU4093아에로플로트 러시아항공,T2,,248, 출발 ,
480,15시42분,칭다오 (TAO),MU2034중국동방항공,T1,H19-H34,121, 출발 ,-
481,15시42분,칭다오 (TAO),KE5843대한항공,T1,H19-H34,121, 출발 ,
482,15시42분,선전 (SZX),ZH9034심천항공,T1,C19-C22,32, 출발 ,-
483,15시42분,선전 (SZX),CA3310중국국제항공,T1,C19-C22,32, 출발 ,
484,15시42분,선전 (SZX),OZ6899아시아나항공,T1,C19-C22,32, 출발 ,
485,15시43분,가오슝 (KHH),TW671티웨이항공,T1,H01-H18,108, 출발 ,-
486,15시46분,자카르타/수카르노하타 (CGK),KE627대한항공,T2,A B D E G,242, 출발 ,-
487,15시46분,자카르타/수카르노하타 (CGK),GA9963가루다인도네시아,T2,A B D E G,242, 출발 ,
488,15시48분,광저우 (CAN),CZ338중국남방항공,T1,J01-J18,115, 출발 ,-
489,15시48분,광저우 (CAN),KE5815대한항공,T1,J01-J18,115, 출발 ,
490,15시50분,타이베이 (TPE),OZ713아시아나항공,T1,B19-C36,7, 출발 ,-
491,15시50분,타이베이 (TPE),BR2149에바항공,T1,B19-C36,7, 출발 ,
492,15시52분,상하이/푸동 (PVG),CZ314중국남방항공,T1,J01-J18,109, 출발 ,-
493,15시52분,상하이/푸동 (PVG),MU3498중국동방항공,T1,J01-J18,109, 출발 ,
494,15시54분,타슈켄트 (TAS),KE941대한항공,T2,A B D E G,246, 출발 ,-
495,15시54분,타슈켄트 (TAS),HY7514우즈베키스탄항공,T2,A B D E G,246, 출발 ,
496,15시56분,오사카/ 간사이 (KIX),TW285티웨이항공,T1,H01-H18,103, 출발 ,-
497,16시01분,클라크필드 (CRK),TW147티웨이항공,T1,H01-H18,114, 출발 ,-
498,16시02분,옌지(연길) (YNJ),CZ6074중국남방항공,T1,J01-J18,106, 출발 ,-
499,16시04분,홍콩 (HKG),7C2101제주항공,T1,M19-N06,43, 출발 ,-
500,16시04분,홍콩 (HKG),H19853한 에어,T1,M19-N06,43, 출발 ,
501,16시06분,창사 (CSX),CZ3066중국남방항공,T1,J01-J18,107, 출발 ,-
502,16시06분,창사 (CSX),KE5819대한항공,T1,J01-J18,107, 출발 ,
503,16시07분,칭다오 (TAO),SC477T산동항공,T1,N09-N15,37, 출발 ,-
504,16시07분,칭다오 (TAO),CA4778T중국국제항공,T1,N09-N15,37, 출발 ,
505,16시07분,칭다오 (TAO),OZ6713T아시아나항공,T1,N09-N15,37, 출발 ,
506,16시11분,오사카/ 간사이 (KIX),MM006피치항공,T1,F01-F05,119, 출발 ,-
507,16시13분,마카오 (MFM),7C2001제주항공,T1,M19-N06,36, 출발 ,-
508,16시13분,마카오 (MFM),H19849한 에어,T1,M19-N06,36, 출발 ,
509,16시18분,린이 (LYI),RS851에어서울,T1,D01-D06,105, 출발 ,-
510,16시20분,오사카/ 간사이 (KIX),ZE613이스타항공,T1,F05-F18,127, 출발 ,-
511,16시22분,홍콩 (HKG),CX411캐세이패시픽항공,T1,M01-M10,49, 출발 ,-
512,16시22분,홍콩 (HKG),QF8224콴타스항공,T1,M01-M10,49, 출발 ,
513,16시22분,홍콩 (HKG),QR5801카타르항공,T1,M01-M10,49, 출발 ,
514,16시24분,괌 (GUM),KE117대한항공,T2,C,247, 출발 ,-
515,16시25분,자카르타/수카르노하타 (CGK),OZ761아시아나항공,T1,B19-C36,15, 출발 ,-
516,16시27분,쿠알라룸푸르 (KUL),D7505에어아시아엑스,T1,E09-E16,111, 출발 ,-
517,16시30분,상하이/푸동 (PVG),MU5042중국동방항공,T1,H19-H34,129, 출발 ,-
518,16시32분,샌프란시스코 (SFO),KE023대한항공,T2,C,252, 출발 ,-
519,16시32분,샌프란시스코 (SFO),DL7860델타항공,T2,C,252, 출발 ,
520,16시34분,마쓰야마 (MYJ),7C1704제주항공,T1,M19-N06,124, 출발 ,-
521,16시34분,마쓰야마 (MYJ),H19842한 에어,T1,M19-N06,124, 출발 ,
522,16시37분,마카오 (MFM),ZE521이스타항공,T1,F05-F18,122, 출발 ,-
523,16시38분,광저우 (CAN),CZ3062중국남방항공,T1,J01-J18,104, 출발 ,-
524,16시38분,광저우 (CAN),KE5825대한항공,T1,J01-J18,104, 출발 ,
525,16시40분,칭다오 (TAO),SC4082산동항공,T1,N09-N15,45, 출발 ,-
526,16시40분,칭다오 (TAO),CA4082중국국제항공,T1,N09-N15,45, 출발 ,
527,16시40분,칭다오 (TAO),OZ6705아시아나항공,T1,N09-N15,45, 출발 ,
528,16시42분,시애틀 (SEA),KE019대한항공,T2,C,254, 출발 ,-
529,16시42분,시애틀 (SEA),EY8493에티하드 항공,T2,C,254, 출발 ,
530,16시44분,충칭 (CKG),CA440중국국제항공,T1,L19-L36,28, 출발 ,-
531,16시44분,충칭 (CKG),OZ6847아시아나항공,T1,L19-L36,28, 출발 ,
532,16시46분,블라디보스토크 (VVO),S76272S7항공 ,T1,J01-J06,47, 출발 ,-
533,16시46분,블라디보스토크 (VVO),OZ6575아시아나항공,T1,J01-J06,47, 출발 ,
534,16시49분,블라디보스토크 (VVO),7C5102제주항공,T1,M19-N06,112, 출발 ,-
535,16시49분,블라디보스토크 (VVO),H19896한 에어,T1,M19-N06,112, 출발 ,
536,16시51분,타이베이 (TPE),KE693대한항공,T2,A B D E G,258, 출발 ,-
537,16시51분,타이베이 (TPE),DL7663델타항공,T2,A B D E G,258, 출발 ,
538,16시51분,타이베이 (TPE),CI9067중화항공,T2,A B D E G,258, 출발 ,
539,16시52분,옌타이 (YNT),7C8703제주항공,T1,M19-N06,35, 출발 ,-
540,16시54분,싱가포르 (SIN),OZ751아시아나항공,T1,B19-C36,12, 출발 ,-
541,16시54분,싱가포르 (SIN),SQ5751싱가포르항공,T1,B19-C36,12, 출발 ,
542,16시56분,이르쿠츠크 (IKT),S76302S7항공 ,T1,J01-J06,42, 출발 ,-
543,16시56분,이르쿠츠크 (IKT),OZ6573아시아나항공,T1,J01-J06,42, 출발 ,
544,16시59분,홍콩 (HKG),HX629홍콩항공,T1,M08-M14,39, 출발 ,-
545,16시59분,홍콩 (HKG),LY9116이스라엘항공,T1,M08-M14,39, 출발 ,
546,16시59분,홍콩 (HKG),OZ9293아시아나항공,T1,M08-M14,39, 출발 ,
547,17시00분,옌타이 (YNT),MU268중국동방항공,T1,H19-H34,132, 출발 ,-
548,17시00분,옌타이 (YNT),KE5851대한항공,T1,H19-H34,132, 출발 ,
549,17시02분,도쿄/나리타 (NRT),ZE603이스타항공,T1,F06-F18,131, 출발 ,-
550,17시03분,오키나와 (OKA),MM906피치항공,T1,F01-F05,121, 출발 ,-
551,17시06분,옌지(연길) (YNJ),CA144중국국제항공,T1,L19-L36,27, 출발 ,-
552,17시06분,옌지(연길) (YNJ),OZ6825아시아나항공,T1,L19-L36,27, 출발 ,
553,17시08분,조호바루 (JHB),LJ095진에어,T1,F21-G11,38, 출발 ,-
554,17시08분,조호바루 (JHB),KE5793대한항공,T1,F21-G11,38, 출발 ,
555,17시09분,도쿄/나리타 (NRT),LJ203진에어,T1,F21-G11,34, 출발 ,-
556,17시09분,도쿄/나리타 (NRT),KE5743대한항공,T1,F21-G11,34, 출발 ,
557,17시12분,방콕/돈므앙 (DMK),XJ709타이에어아시아엑스,T1,E01-E08,109, 출발 ,-
558,17시14분,싱가포르 (SIN),SQ609싱가포르항공,T1,D08-D17,32, 출발 ,-
559,17시14분,싱가포르 (SIN),AC6304캐나다항공,T1,D08-D17,32, 출발 ,
560,17시14분,싱가포르 (SIN),VA5409버진 오스트레일리아,T1,D08-D17,32, 출발 ,
561,17시14분,싱가포르 (SIN),OZ6789아시아나항공,T1,D08-D17,32, 출발 ,
562,17시16분,도쿄/나리타 (NRT),OZ106아시아나항공,T1,B19-C36,6, 출발 ,-
563,17시16분,도쿄/나리타 (NRT),NH6976전일본공수 주식회사,T1,B19-C36,6, 출발 ,
564,17시16분,도쿄/나리타 (NRT),EY8458에티하드 항공,T1,B19-C36,6, 출발 ,
565,17시16분,도쿄/나리타 (NRT),NZ4056에어 뉴질랜드,T1,B19-C36,6, 출발 ,
566,17시16분,도쿄/나리타 (NRT),UA7322유나이티드항공,T1,B19-C36,6, 출발 ,
567,17시17분,런던/히드로 (LHR),OZ521아시아나항공,T1,B19-C36,19, 출발 ,-
568,17시19분,쿠알라룸푸르 (KUL),KE671대한항공,T2,A B D E G,232, 출발 ,-
569,17시19분,쿠알라룸푸르 (KUL),MH5621말레이시아 에어라인스,T2,A B D E G,232, 출발 ,
570,17시19분,쿠알라룸푸르 (KUL),DL7911델타항공,T2,A B D E G,232, 출발 ,
571,17시22분,오사카/ 간사이 (KIX),KE725대한항공,T2,A B D E G,250, 출발 ,-
572,17시22분,오사카/ 간사이 (KIX),AZ2761알리탈리아,T2,A B D E G,250, 출발 ,
573,17시22분,오사카/ 간사이 (KIX),JL5212일본항공,T2,A B D E G,250, 출발 ,
574,17시22분,오사카/ 간사이 (KIX),EY8487에티하드 항공,T2,A B D E G,250, 출발 ,
575,17시22분,오사카/ 간사이 (KIX),DL7683델타항공,T2,A B D E G,250, 출발 ,
576,17시23분,베이루트 (BEY),KE9973대한항공,T2,A B D E G,261, 출발 ,-
577,17시25분,도쿄/나리타 (NRT),ET672에티오피아항공,T1,H31-H34,23, 출발 ,-
578,17시27분,나고야 (NGO),TW237티웨이항공,T1,H01-H18,126, 출발 ,-
579,17시29분,오클랜드(뉴질랜드) (AKL),KE129대한항공,T2,A B D E G,265, 출발 ,-
580,17시29분,오클랜드(뉴질랜드) (AKL),KL4245케에엘엠네덜란드항공,T2,A B D E G,265, 출발 ,
581,17시31분,오사카/ 간사이 (KIX),OZ114아시아나항공,T1,B19-C36,9, 출발 ,-
582,17시31분,오사카/ 간사이 (KIX),NZ4050에어 뉴질랜드,T1,B19-C36,9, 출발 ,
583,17시31분,오사카/ 간사이 (KIX),EY8455에티하드 항공,T1,B19-C36,9, 출발 ,
584,17시31분,오사카/ 간사이 (KIX),NH6954전일본공수 주식회사,T1,B19-C36,9, 출발 ,
585,17시33분,다롄 (DLC),CZ696중국남방항공,T1,J05-J18,106, 출발 ,-
586,17시33분,다롄 (DLC),KE5835대한항공,T1,J05-J18,106, 출발 ,
587,17시35분,선양 (SHE),CZ682중국남방항공,T1,J07-J18,111, 출발 ,-
588,17시35분,선양 (SHE),KE5831대한항공,T1,J07-J18,111, 출발 ,
589,17시37분,호놀룰루 (HNL)(경유),KE001대한항공,T2,A B D E G,256, 출발 ,-
590,17시37분,호놀룰루 (HNL)(경유),JL5204일본항공,T2,A B D E G,256, 출발 ,
591,17시37분,호놀룰루 (HNL)(경유),DL7671델타항공,T2,A B D E G,256, 출발 ,
592,17시37분,호놀룰루 (HNL)(경유),AF7888에어 프랑스,T2,A B D E G,256, 출발 ,
593,17시37분,호놀룰루 (HNL)(경유),EY8491에티하드 항공,T2,A B D E G,256, 출발 ,
594,17시47분,푸케트 (HKT),KE637대한항공,T2,A B D E G,268, 출발 ,-
595,17시47분,푸케트 (HKT),DL7929델타항공,T2,A B D E G,268, 출발 ,
