,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
32,15시32분,오사카/ 간사이 (KIX),LJ213진에어,T1,F28-G11,124.0, 출발 ,-
33,15시34분,베이징 (PEK),CA132중국국제항공,T1,L19-L36,46.0, 출발 ,-
34,15시34분,베이징 (PEK),OZ6809아시아나항공,T1,L19-L36,46.0, 출발 ,
35,15시36분,센다이 (SDJ),OZ152아시아나항공,T1,B19-C36,16.0, 출발 ,-
36,15시36분,센다이 (SDJ),NH6982전일본공수 주식회사,T1,B19-C36,16.0, 출발 ,
37,15시38분,로마 (FCO),KE931대한항공,T2,A B D E G,232.0, 출발 ,-
38,15시38분,로마 (FCO),AZ7687알리탈리아,T2,A B D E G,232.0, 출발 ,
39,15시40분,후쿠오카 (FUK),7C1404제주항공,T1,M19-N06,35.0, 출발 ,-
40,15시40분,후쿠오카 (FUK),H19830한 에어,T1,M19-N06,35.0, 출발 ,
41,15시42분,도쿄/나리타 (NRT),LJ203진에어,T1,F28-G11,125.0, 출발 ,-
42,15시42분,도쿄/나리타 (NRT),KE5743대한항공,T1,F28-G11,125.0, 출발 ,
43,15시44분,자카르타/수카르노하타 (CGK),KE627대한항공,T2,A B D E G,261.0, 출발 ,-
44,15시44분,자카르타/수카르노하타 (CGK),GA9963가루다인도네시아,T2,A B D E G,261.0, 출발 ,
45,15시45분,칭다오 (TAO),SC4082산동항공,T1,N09-N15,34.0, 출발 ,-
46,15시45분,칭다오 (TAO),CA4082중국국제항공,T1,N09-N15,34.0, 출발 ,
47,15시45분,칭다오 (TAO),OZ6705아시아나항공,T1,N09-N15,34.0, 출발 ,
48,15시47분,도쿄/나리타 (NRT),TW213티웨이항공,T1,H01-H18,108.0, 출발 ,-
49,15시49분,괌 (GUM),KE117대한항공,T2,C,264.0, 출발 ,-
50,15시51분,옌지(연길) (YNJ),CA144중국국제항공,T1,L19-L36,32.0, 출발 ,-
51,15시51분,옌지(연길) (YNJ),OZ6825아시아나항공,T1,L19-L36,32.0, 출발 ,
52,15시53분,오사카/ 간사이 (KIX),ZE613이스타항공,T1,F05-F18,122.0, 출발 ,-
53,15시55분,자카르타/수카르노하타 (CGK),OZ761아시아나항공,T1,B19-C36,10.0, 출발 ,-
54,15시57분,충칭 (CKG),CA440중국국제항공,T1,L19-L36,41.0, 출발 ,-
55,15시57분,충칭 (CKG),OZ6847아시아나항공,T1,L19-L36,41.0, 출발 ,
56,15시59분,창사 (CSX),CZ3066중국남방항공,T1,H35-J18,101.0, 출발 ,-
57,15시59분,창사 (CSX),KE5819대한항공,T1,H35-J18,101.0, 출발 ,
58,16시01분,타슈켄트 (TAS),KE941대한항공,T2,A B D E G,239.0, 출발 ,-
59,16시01분,타슈켄트 (TAS),HY7514우즈베키스탄항공,T2,A B D E G,239.0, 출발 ,
60,16시03분,도쿄/나리타 (NRT),ZE603이스타항공,T1,F05-F18,127.0, 출발 ,-
61,16시05분,홍콩 (HKG),HX629홍콩항공,T1,M08-M14,49.0, 출발 ,-
62,16시05분,홍콩 (HKG),OZ9293아시아나항공,T1,M08-M14,49.0, 출발 ,
63,16시05분,홍콩 (HKG),LY9116이스라엘항공,T1,M08-M14,49.0, 출발 ,
64,16시08분,쿠알라룸푸르 (KUL),D7505에어아시아엑스,T1,E09-E16,113.0, 출발 ,-
65,16시10분,블라디보스토크 (VVO),S76272S7항공 ,T1,J01-J06,47.0, 출발 ,-
66,16시10분,블라디보스토크 (VVO),OZ6575아시아나항공,T1,J01-J06,47.0, 출발 ,
67,16시12분,광저우 (CAN),CZ3062중국남방항공,T1,H35-J18,109.0, 출발 ,-
68,16시12분,광저우 (CAN),KE5825대한항공,T1,H35-J18,109.0, 출발 ,
69,16시14분,도쿄/나리타 (NRT),OZ106아시아나항공,T1,B19-C36,9.0, 출발 ,-
70,16시14분,도쿄/나리타 (NRT),NH6976전일본공수 주식회사,T1,B19-C36,9.0, 출발 ,
71,16시14분,도쿄/나리타 (NRT),EY8458에티하드 항공,T1,B19-C36,9.0, 출발 ,
72,16시14분,도쿄/나리타 (NRT),UA7322유나이티드항공,T1,B19-C36,9.0, 출발 ,
73,16시14분,도쿄/나리타 (NRT),NZ4056에어 뉴질랜드,T1,B19-C36,9.0, 출발 ,
74,16시16분,후쿠오카 (FUK),ZE643이스타항공,T1,F06-F18,126.0, 출발 ,-
75,16시18분,웨이하이 (WEH),7C8503제주항공,T1,M19-N06,38.0, 출발 ,-
76,16시18분,웨이하이 (WEH),H19901한 에어,T1,M19-N06,38.0, 출발 ,
77,16시20분,샌프란시스코 (SFO),KE023대한항공,T2,C,253.0, 출발 ,-
78,16시20분,샌프란시스코 (SFO),DL7860델타항공,T2,C,253.0, 출발 ,
79,16시28분,나고야 (NGO),OZ124아시아나항공,T1,B19-C36,12.0, 출발 ,-
80,16시28분,나고야 (NGO),TK8092터키항공,T1,B19-C36,12.0, 출발 ,
81,16시28분,나고야 (NGO),NH6966전일본공수 주식회사,T1,B19-C36,12.0, 출발 ,
82,16시28분,나고야 (NGO),EY8462에티하드 항공,T1,B19-C36,12.0, 출발 ,
83,16시30분,이르쿠츠크 (IKT),S76302S7항공 ,T1,J01-J06,42.0, 출발 ,-
84,16시30분,이르쿠츠크 (IKT),OZ6573아시아나항공,T1,J01-J06,42.0, 출발 ,
85,16시32분,타이베이 (TPE),KE693대한항공,T2,A B D E G,233.0, 출발 ,-
86,16시32분,타이베이 (TPE),CI9067중화항공,T2,A B D E G,233.0, 출발 ,
87,16시32분,타이베이 (TPE),DL7663델타항공,T2,A B D E G,233.0, 출발 ,
88,16시35분,상하이/푸동 (PVG),MU5034중국동방항공,T1,H19-H34,129.0, 출발 ,-
89,16시37분,조호바루 (JHB),LJ095진에어,T1,F21-G11,102.0, 출발 ,-
90,16시37분,조호바루 (JHB),KE5793대한항공,T1,F21-G11,102.0, 출발 ,
91,16시40분,시애틀 (SEA),KE019대한항공,T2,C,255.0, 출발 ,-
92,16시40분,시애틀 (SEA),EY8493에티하드 항공,T2,C,255.0, 출발 ,
93,16시42분,방콕/돈므앙 (DMK),XJ709타이에어아시아엑스,T1,E01-E08,111.0, 출발 ,-
94,16시45분,오키나와 (OKA),MM906피치항공,T1,F01-F05,117.0, 출발 ,-
95,16시48분,싱가포르 (SIN),OZ751아시아나항공,T1,B19-C36,22.0, 출발 ,-
96,16시48분,싱가포르 (SIN),SQ5751싱가포르항공,T1,B19-C36,22.0, 출발 ,
97,16시50분,도쿄/나리타 (NRT),ET672에티오피아항공,T1,H31-H34,23.0, 출발 ,-
98,16시53분,쿠알라룸푸르 (KUL),KE671대한항공,T2,A B D E G,268.0, 출발 ,-
99,16시53분,쿠알라룸푸르 (KUL),MH5621말레이시아 에어라인스,T2,A B D E G,268.0, 출발 ,
100,16시53분,쿠알라룸푸르 (KUL),DL7911델타항공,T2,A B D E G,268.0, 출발 ,
101,16시56분,칼리보 (KLO),Z2039필리핀에어아시아,T1,E01-E04,119.0, 출발 ,-
102,16시57분,도쿄/나리타 (NRT),RS703에어서울,T1,D01-D05,115.0, 출발 ,-
103,16시57분,도쿄/나리타 (NRT),OZ9603아시아나항공,T1,D01-D05,115.0, 출발 ,
104,17시00분,칭다오 (TAO),MU560중국동방항공,T1,H19-H30,121.0, 출발 ,-
105,17시00분,칭다오 (TAO),KE5841대한항공,T1,H19-H30,121.0, 출발 ,
106,17시02분,싱가포르 (SIN),SQ609싱가포르항공,T1,D08-D17,43.0, 출발 ,-
107,17시02분,싱가포르 (SIN),OZ6789아시아나항공,T1,D08-D17,43.0, 출발 ,
108,17시02분,싱가포르 (SIN),AC6304캐나다항공,T1,D08-D17,43.0, 출발 ,
109,17시02분,싱가포르 (SIN),VA5409버진 오스트레일리아,T1,D08-D17,43.0, 출발 ,
110,17시05분,옌타이 (YNT),MU268중국동방항공,T1,H19-H30,132.0, 출발 ,-
111,17시05분,옌타이 (YNT),KE5851대한항공,T1,H19-H30,132.0, 출발 ,
112,17시06분,오클랜드(뉴질랜드) (AKL),KE129대한항공,T2,A B D E G,266.0, 출발 ,-
113,17시06분,오클랜드(뉴질랜드) (AKL),KL4245케에엘엠네덜란드항공,T2,A B D E G,266.0, 출발 ,
114,17시11분,푸케트 (HKT),OZ747아시아나항공,T1,B19-C36,7.0, 출발 ,-
115,17시11분,푸케트 (HKT),AC6980캐나다항공,T1,B19-C36,7.0, 출발 ,
116,17시11분,푸케트 (HKT),UA7304유나이티드항공,T1,B19-C36,7.0, 출발 ,
117,17시11분,푸케트 (HKT),TG6729타이항공,T1,B19-C36,7.0, 출발 ,
118,17시15분,오사카/ 간사이 (KIX),7C1306제주항공,T1,M19-N06,112.0, 출발 ,-
119,17시15분,오사카/ 간사이 (KIX),H19815한 에어,T1,M19-N06,112.0, 출발 ,
120,17시27분,방콕/수완나폼 (BKK),ZE511이스타항공,T1,F06-F18,131.0, 출발 ,-
121,17시34분,다롄 (DLC),CZ696중국남방항공,T1,H35-J18,106.0, 출발 ,-
122,17시34분,다롄 (DLC),KE5835대한항공,T1,H35-J18,106.0, 출발 ,
123,17시38분,후쿠오카 (FUK),LJ225진에어,T1,F21-G11,110.0, 출발 ,-
124,17시40분,방콕/수완나폼 (BKK),LJ003진에어,T1,F21-G11,114.0, 출발 ,-
125,17시43분,톈진 (TSN),CA802중국국제항공,T1,L19-L36,36.0, 출발 ,-
126,17시43분,톈진 (TSN),OZ6821아시아나항공,T1,L19-L36,36.0, 출발 ,
127,17시45분,방콕/수완나폼 (BKK)(경유),TG635타이항공,T1,D26-D34,40.0, 출발 ,-
128,17시48분,푸케트 (HKT),KE637대한항공,T2,A B D E G,257.0, 출발 ,-
129,17시48분,푸케트 (HKT),DL7929델타항공,T2,A B D E G,257.0, 출발 ,
130,17시50분,비엔티안 (VTE),TW131티웨이항공,T1,H01-H18,103.0, 출발 ,-
131,17시52분,호놀룰루 (HNL)(경유),KE001대한항공,T2,A B D E G,265.0, 출발 ,-
132,17시52분,호놀룰루 (HNL)(경유),DL7671델타항공,T2,A B D E G,265.0, 출발 ,
133,17시52분,호놀룰루 (HNL)(경유),EY8491에티하드 항공,T2,A B D E G,265.0, 출발 ,
134,17시52분,호놀룰루 (HNL)(경유),JL5204일본항공,T2,A B D E G,265.0, 출발 ,
135,17시52분,호놀룰루 (HNL)(경유),AF7888에어 프랑스,T2,A B D E G,265.0, 출발 ,
136,17시54분,방콕/수완나폼 (BKK),KE651대한항공,T2,A B D E G,231.0, 출발 ,-
137,17시54분,방콕/수완나폼 (BKK),DL7852델타항공,T2,A B D E G,231.0, 출발 ,
138,15시01분,광저우 (CAN),CZ338중국남방항공,T1,H35-J18,106.0, 출발 ,-
139,15시01분,광저우 (CAN),KE5815대한항공,T1,H35-J18,106.0, 출발 ,
140,15시03분,가고시마 (KOJ),ZE651이스타항공,T1,F05-F18,122.0, 출발 ,-
141,15시06분,선전 (SZX),ZH9034심천항공,T1,C19-C22,32.0, 출발 ,-
142,15시06분,선전 (SZX),OZ6899아시아나항공,T1,C19-C22,32.0, 출발 ,
143,15시06분,선전 (SZX),CA3310중국국제항공,T1,C19-C22,32.0, 출발 ,
144,15시09분,홍콩 (HKG),CX411캐세이패시픽항공,T1,M01-M10,46.0, 출발 ,-
145,15시09분,홍콩 (HKG),QF8224콴타스항공,T1,M01-M10,46.0, 출발 ,
146,15시09분,홍콩 (HKG),QR5801카타르항공,T1,M01-M10,46.0, 출발 ,
147,15시16분,베이징 (PEK),OZ335아시아나항공,T1,A07-C36,18.0, 출발 ,-
148,15시16분,베이징 (PEK),CA5006중국국제항공,T1,A07-C36,18.0, 출발 ,
149,15시18분,오사카/ 간사이 (KIX),LJ213진에어,T1,F28-G11,50.0, 출발 ,-
150,15시22분,로스앤젤레스 (LAX),OZ202아시아나항공,T1,A07-C36,10.0, 출발 ,-
151,15시22분,로스앤젤레스 (LAX),CM8000코파항공,T1,A07-C36,10.0, 출발 ,
152,15시22분,로스앤젤레스 (LAX),TG6741타이항공,T1,A07-C36,10.0, 출발 ,
153,15시22분,로스앤젤레스 (LAX),UA7285유나이티드항공,T1,A07-C36,10.0, 출발 ,
154,15시22분,로스앤젤레스 (LAX),SQ5702싱가포르항공,T1,A07-C36,10.0, 출발 ,
155,15시25분,프랑크푸르트 (FRA),LH713루프트한자 독일항공,T1,E19-E28,40.0, 출발 ,-
156,15시28분,오사카/ 간사이 (KIX),KE725대한항공,T2,A B D E G,245.0, 출발 ,-
157,15시28분,오사카/ 간사이 (KIX),AZ2761알리탈리아,T2,A B D E G,245.0, 출발 ,
158,15시28분,오사카/ 간사이 (KIX),EY8487에티하드 항공,T2,A B D E G,245.0, 출발 ,
159,15시28분,오사카/ 간사이 (KIX),DL7683델타항공,T2,A B D E G,245.0, 출발 ,
160,15시28분,오사카/ 간사이 (KIX),JL5212일본항공,T2,A B D E G,245.0, 출발 ,
161,15시30분,자카르타/수카르노하타 (CGK),KE627대한항공,T2,A B D E G,251.0, 출발 ,-
162,15시30분,자카르타/수카르노하타 (CGK),GA9963가루다인도네시아,T2,A B D E G,251.0, 출발 ,
163,15시33분,옌지(연길) (YNJ),CA144중국국제항공,T1,L19-L36,31.0, 출발 ,-
164,15시33분,옌지(연길) (YNJ),OZ6825아시아나항공,T1,L19-L36,31.0, 출발 ,
165,15시35분,리스본 (LIS),OZ5175아시아나항공,T1,A07-C36,15.0, 출발 ,-
166,15시38분,웨이하이 (WEH),7C8503제주항공,T1,M19-N06,110.0, 출발 ,-
167,15시38분,웨이하이 (WEH),H19901한 에어,T1,M19-N06,110.0, 출발 ,
168,15시41분,시안 (XIY)(경유),MU5022중국동방항공,T1,H19-H34,117.0, 출발 ,-
169,15시41분,시안 (XIY)(경유),KE5871대한항공,T1,H19-H34,117.0, 출발 ,
170,15시45분,베이징 (PEK),CA132중국국제항공,T1,L19-L36,47.0, 출발 ,-
171,15시45분,베이징 (PEK),OZ6809아시아나항공,T1,L19-L36,47.0, 출발 ,
172,15시47분,옌지(연길) (YNJ),7C8903제주항공,T1,M19-N06,124.0, 출발 ,-
173,15시47분,옌지(연길) (YNJ),H19891한 에어,T1,M19-N06,124.0, 출발 ,
174,15시49분,나고야 (NGO),OZ124아시아나항공,T1,A07-C36,11.0, 출발 ,-
175,15시49분,나고야 (NGO),TK8092터키항공,T1,A07-C36,11.0, 출발 ,
176,15시49분,나고야 (NGO),EY8462에티하드 항공,T1,A07-C36,11.0, 출발 ,
177,15시49분,나고야 (NGO),NH6966전일본공수 주식회사,T1,A07-C36,11.0, 출발 ,
178,15시51분,후쿠오카 (FUK),7C1404제주항공,T1,M19-N06,45.0, 출발 ,-
179,15시51분,후쿠오카 (FUK),H19830한 에어,T1,M19-N06,45.0, 출발 ,
180,15시53분,도쿄/나리타 (NRT),LJ203진에어,T1,F28-G11,27.0, 출발 ,-
181,15시53분,도쿄/나리타 (NRT),KE5743대한항공,T1,F28-G11,27.0, 출발 ,
182,15시56분,오사카/ 간사이 (KIX),ZE613이스타항공,T1,F05-F18,130.0, 출발 ,-
183,15시58분,칭다오 (TAO),SC4082산동항공,T1,N09-N15,38.0, 출발 ,-
184,15시58분,칭다오 (TAO),OZ6705아시아나항공,T1,N09-N15,38.0, 출발 ,
185,15시58분,칭다오 (TAO),CA4082중국국제항공,T1,N09-N15,38.0, 출발 ,
186,16시00분,도쿄/나리타 (NRT),OZ106아시아나항공,T1,A07-C36,7.0, 출발 ,-
187,16시00분,도쿄/나리타 (NRT),NH6976전일본공수 주식회사,T1,A07-C36,7.0, 출발 ,
188,16시00분,도쿄/나리타 (NRT),NZ4056에어 뉴질랜드,T1,A07-C36,7.0, 출발 ,
189,16시00분,도쿄/나리타 (NRT),UA7322유나이티드항공,T1,A07-C36,7.0, 출발 ,
190,16시00분,도쿄/나리타 (NRT),EY8458에티하드 항공,T1,A07-C36,7.0, 출발 ,
191,16시02분,자카르타/수카르노하타 (CGK),OZ761아시아나항공,T1,A07-C36,8.0, 출발 ,-
192,16시04분,시즈오카 (FSZ),7C1282제주항공,T1,M19-N06,36.0, 출발 ,-
193,16시04분,시즈오카 (FSZ),H19960한 에어,T1,M19-N06,36.0, 출발 ,
194,16시06분,후쿠오카 (FUK),ZE643이스타항공,T1,F05-F18,127.0, 출발 ,-
195,16시08분,도쿄/나리타 (NRT),ZE603이스타항공,T1,F05-F18,118.0, 출발 ,-
196,16시11분,원저우 (WNZ),CA740중국국제항공,T1,L19-L36,28.0, 출발 ,-
197,16시12분,도쿄/나리타 (NRT),TW213티웨이항공,T1,H01-H18,102.0, 출발 ,-
198,16시14분,충칭 (CKG),CA440중국국제항공,T1,L19-L36,41.0, 출발 ,-
199,16시14분,충칭 (CKG),OZ6847아시아나항공,T1,L19-L36,41.0, 출발 ,
200,16시16분,블라디보스토크 (VVO),S76272S7항공 ,T1,J01-J04,48.0, 출발 ,-
201,16시16분,블라디보스토크 (VVO),OZ6575아시아나항공,T1,J01-J04,48.0, 출발 ,
202,16시20분,쿠알라룸푸르 (KUL),D7505에어아시아엑스,T1,E09-E16,123.0, 출발 ,-
203,16시22분,광저우 (CAN),CZ3062중국남방항공,T1,H35-J18,104.0, 출발 ,-
204,16시22분,광저우 (CAN),KE5825대한항공,T1,H35-J18,104.0, 출발 ,
205,16시27분,싱가포르 (SIN),OZ751아시아나항공,T1,A07-C36,6.0, 출발 ,-
206,16시27분,싱가포르 (SIN),SQ5751싱가포르항공,T1,A07-C36,6.0, 출발 ,
207,16시31분,조호바루 (JHB),LJ095진에어,T1,F21-G11,37.0, 출발 ,-
208,16시31분,조호바루 (JHB),KE5793대한항공,T1,F21-G11,37.0, 출발 ,
209,16시34분,시애틀 (SEA),KE019대한항공,T2,C,253.0, 출발 ,-
210,16시34분,시애틀 (SEA),EY8493에티하드 항공,T2,C,253.0, 출발 ,
211,16시36분,옌타이 (YNT),MU268중국동방항공,T1,H19-H34,132.0, 출발 ,-
212,16시36분,옌타이 (YNT),KE5851대한항공,T1,H19-H34,132.0, 출발 ,
213,16시38분,오키나와 (OKA),MM906피치항공,T1,F01-F05,115.0, 출발 ,-
214,16시41분,타이베이 (TPE),KE693대한항공,T2,A B D E G,249.0, 출발 ,-
215,16시41분,타이베이 (TPE),CI9067중화항공,T2,A B D E G,249.0, 출발 ,
216,16시41분,타이베이 (TPE),DL7663델타항공,T2,A B D E G,249.0, 출발 ,
217,16시43분,샌프란시스코 (SFO),KE023대한항공,T2,C,241.0, 출발 ,-
218,16시43분,샌프란시스코 (SFO),DL7860델타항공,T2,C,241.0, 출발 ,
219,16시45분,타이중/칭촨강 (RMQ),OZ7117아시아나항공,T1,A07-C36,16.0, 출발 ,-
220,16시49분,방콕/돈므앙 (DMK),XJ709타이에어아시아엑스,T1,E01-E08,113.0, 출발 ,-
221,16시50분,칭다오 (TAO),MU560중국동방항공,T1,H19-H30,129.0, 출발 ,-
222,16시50분,칭다오 (TAO),KE5841대한항공,T1,H19-H30,129.0, 출발 ,
223,16시52분,도쿄/나리타 (NRT),ET672에티오피아항공,T1,H31-H34,23.0, 출발 ,-
224,16시54분,쿠알라룸푸르 (KUL),KE671대한항공,T2,A B D E G,268.0, 출발 ,-
225,16시54분,쿠알라룸푸르 (KUL),MH5621말레이시아 에어라인스,T2,A B D E G,268.0, 출발 ,
226,16시54분,쿠알라룸푸르 (KUL),DL7911델타항공,T2,A B D E G,268.0, 출발 ,
227,16시56분,도쿄/나리타 (NRT),RS703에어서울,T1,D01-D05,107.0, 출발 ,-
228,16시56분,도쿄/나리타 (NRT),OZ9603아시아나항공,T1,D01-D05,107.0, 출발 ,
229,16시58분,푸케트 (HKT),OZ747아시아나항공,T1,A07-C36,12.0, 출발 ,-
230,16시58분,푸케트 (HKT),UA7304유나이티드항공,T1,A07-C36,12.0, 출발 ,
231,16시58분,푸케트 (HKT),TG6729타이항공,T1,A07-C36,12.0, 출발 ,
232,16시58분,푸케트 (HKT),AC6980캐나다항공,T1,A07-C36,12.0, 출발 ,
233,17시02분,싱가포르 (SIN),SQ609싱가포르항공,T1,D08-D17,43.0, 출발 ,-
234,17시02분,싱가포르 (SIN),VA5409버진 오스트레일리아,T1,D08-D17,43.0, 출발 ,
235,17시02분,싱가포르 (SIN),AC6304캐나다항공,T1,D08-D17,43.0, 출발 ,
236,17시02분,싱가포르 (SIN),OZ6789아시아나항공,T1,D08-D17,43.0, 출발 ,
237,17시08분,톈진 (TSN),CA802중국국제항공,T1,L19-L36,50.0, 출발 ,-
238,17시08분,톈진 (TSN),OZ6821아시아나항공,T1,L19-L36,50.0, 출발 ,
239,17시13분,홍콩 (HKG),UO641홍콩익스프레스,T1,E30-E34,121.0, 출발 ,-
240,17시15분,상하이/푸동 (PVG),MU5034중국동방항공,T1,H19-H30,131.0, 출발 ,-
241,17시15분,상하이/푸동 (PVG),CZ518중국남방항공,T1,H19-H30,131.0, 출발 ,
242,17시15분,상하이/푸동 (PVG),KE5885대한항공,T1,H19-H30,131.0, 출발 ,
243,17시15분,상하이/푸동 (PVG),FM5034상하이항공,T1,H19-H30,131.0, 출발 ,
244,17시19분,오클랜드(뉴질랜드) (AKL),KE129대한항공,T2,A B D E G,231.0, 출발 ,-
245,17시19분,오클랜드(뉴질랜드) (AKL),KL4245케에엘엠네덜란드항공,T2,A B D E G,231.0, 출발 ,
246,17시21분,방콕/수완나폼 (BKK),ZE511이스타항공,T1,F06-F18,126.0, 출발 ,-
247,17시26분,방콕/수완나폼 (BKK),LJ003진에어,T1,F21-G11,114.0, 출발 ,-
248,17시28분,다롄 (DLC),CZ696중국남방항공,T1,H35-J18,105.0, 출발 ,-
249,17시28분,다롄 (DLC),KE5835대한항공,T1,H35-J18,105.0, 출발 ,
250,17시31분,난징 (NKG),MU580중국동방항공,T1,H19-H30,119.0, 출발 ,-
251,17시33분,호놀룰루 (HNL)(경유),KE001대한항공,T2,A B D E G,247.0, 출발 ,-
252,17시33분,호놀룰루 (HNL)(경유),JL5204일본항공,T2,A B D E G,247.0, 출발 ,
253,17시33분,호놀룰루 (HNL)(경유),AF7888에어 프랑스,T2,A B D E G,247.0, 출발 ,
254,17시33분,호놀룰루 (HNL)(경유),DL7671델타항공,T2,A B D E G,247.0, 출발 ,
255,17시33분,호놀룰루 (HNL)(경유),EY8491에티하드 항공,T2,A B D E G,247.0, 출발 ,
256,17시43분,도쿄/나리타 (NRT),7C1108제주항공,T1,M19-N06,35.0, 출발 ,-
257,17시43분,도쿄/나리타 (NRT),H19806한 에어,T1,M19-N06,35.0, 출발 ,
258,17시45분,후쿠오카 (FUK),LJ225진에어,T1,F21-G11,108.0, 출발 ,-
259,17시48분,비엔티안 (VTE),TW131티웨이항공,T1,H01-H18,103.0, 출발 ,-
260,17시50분,코타키나발루 (BKI),ZE503이스타항공,T1,F06-F18,128.0, 출발 ,-
261,17시53분,푸케트 (HKT),KE637대한항공,T2,A B D E G,242.0, 출발 ,-
262,17시53분,푸케트 (HKT),DL7929델타항공,T2,A B D E G,242.0, 출발 ,
263,17시56분,타슈켄트 (TAS),OZ573아시아나항공,T1,A07-C36,14.0, 출발 ,-
264,17시57분,덴파사르 (DPS),KE629대한항공,T2,A B D E G,246.0, 출발 ,-
265,17시57분,덴파사르 (DPS),GA9965가루다인도네시아,T2,A B D E G,246.0, 출발 ,
266,15시01분,로스앤젤레스 (LAX),KE017대한항공,T2,C,268.0, 출발 ,-
267,15시01분,로스앤젤레스 (LAX),AM6702아에로멕시코,T2,C,268.0, 출발 ,
268,15시01분,로스앤젤레스 (LAX),DL9044델타항공,T2,C,268.0, 출발 ,
269,15시01분,로스앤젤레스 (LAX),LA8428란항공,T2,C,268.0, 출발 ,
270,15시03분,텔아비브 (TLV),KE957대한항공,T2,A B D E G,234.0, 출발 ,-
271,15시06분,선전 (SZX),ZH9034심천항공,T1,C19-C23,41.0, 출발 ,-
272,15시06분,선전 (SZX),CA3310중국국제항공,T1,C19-C23,41.0, 출발 ,
273,15시06분,선전 (SZX),OZ6899아시아나항공,T1,C19-C23,41.0, 출발 ,
274,15시08분,시안 (XIY)(경유),MU5022중국동방항공,T1,H19-H34,132.0, 출발 ,-
275,15시08분,시안 (XIY)(경유),KE5871대한항공,T1,H19-H34,132.0, 출발 ,
276,15시12분,광저우 (CAN),CZ338중국남방항공,T1,J01-J18,104.0, 출발 ,-
277,15시12분,광저우 (CAN),KE5815대한항공,T1,J01-J18,104.0, 출발 ,
