,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
28,07시26분,오사카/ 간사이 (KIX),OZ9611아시아나항공,T1,D01-D05,113.0, 출발 ,
29,07시30분,오사카/ 간사이 (KIX),7C3172제주항공,T1,M19-N06,30.0, 출발 ,-
30,07시33분,옌타이 (YNT),MU5050중국동방항공,T1,H19-H30,132.0, 출발 ,-
31,07시33분,옌타이 (YNT),KE5845대한항공,T1,H19-H30,132.0, 출발 ,
32,07시34분,다낭 (DAD),ZE595이스타항공,T1,F05-F18,112.0, 출발 ,-
33,07시37분,타이중/칭촨강 (RMQ),TW669티웨이항공,T1,H01-H34,102.0, 출발 ,-
34,07시39분,오사카/ 간사이 (KIX),MM012피치항공,T1,N07-N10,115.0, 출발 ,-
35,07시41분,치앙마이 (CNX),TW113티웨이항공,T1,H01-H34,103.0, 출발 ,-
36,07시42분,세부 (CEB),PR485필리핀항공,T1,J05-J09,33.0, 출발 ,-
37,07시45분,도쿄/나리타 (NRT),LJ201진에어,T1,F19-G11,35.0, 출발 ,-
38,07시45분,도쿄/나리타 (NRT),KE5741대한항공,T1,F19-G11,35.0, 출발 ,
39,07시47분,후쿠오카 (FUK),7C1408제주항공,T1,M19-N06,16.0, 출발 ,-
40,07시47분,후쿠오카 (FUK),H19911한 에어,T1,M19-N06,16.0, 출발 ,
41,07시50분,호찌민 (SGN),OZ731아시아나항공,T1,B19-C36,15.0, 출발 ,-
42,07시54분,하이퐁 (HPH),VJ925비엣젯항공,T1,E05-E08,130.0, 출발 ,-
43,07시57분,다낭 (DAD),LJ077진에어,T1,F19-G11,43.0, 출발 ,-
44,07시57분,다낭 (DAD),KE5789대한항공,T1,F19-G11,43.0, 출발 ,
45,08시06분,클라크필드 (CRK),PR491필리핀항공,T1,J06-J10,47.0, 출발 ,-
46,08시10분,도쿄/나리타 (NRT),TW211티웨이항공,T1,H01-H34,122.0, 출발 ,-
47,08시11분,코타키나발루 (BKI),LJ063진에어,T1,F19-G11,49.0, 출발 ,-
48,08시11분,코타키나발루 (BKI),KE5787대한항공,T1,F19-G11,49.0, 출발 ,
49,08시13분,오사카/ 간사이 (KIX),TW281티웨이항공,T1,H01-H34,114.0, 출발 ,-
50,08시18분,화롄 (HUN),ZE825이스타항공,T1,F05-F18,126.0, 출발 ,-
51,08시18분,사이판 (SPN),OZ6233아시아나항공,T1,B19-C36,18.0, 출발 ,-
52,08시20분,오사카/ 간사이 (KIX),LJ211진에어,T1,F19-G11,31.0, 출발 ,-
53,08시23분,후쿠오카 (FUK),KE787대한항공,T2,A B D E G,238.0, 출발 ,-
54,08시23분,후쿠오카 (FUK),DL7892델타항공,T2,A B D E G,238.0, 출발 ,
55,08시23분,후쿠오카 (FUK),JL5220일본항공,T2,A B D E G,238.0, 출발 ,
56,08시24분,다낭 (DAD),TW125티웨이항공,T1,H01-H34,108.0, 출발 ,-
57,08시25분,나고야 (NGO),OZ122아시아나항공,T1,B19-C36,11.0, 출발 ,-
58,08시25분,나고야 (NGO),NH6964전일본공수 주식회사,T1,B19-C36,11.0, 출발 ,
59,08시27분,클라크필드 (CRK),KE635대한항공,T2,A B D E G,258.0, 출발 ,-
60,08시28분,도쿄/나리타 (NRT),7C1102제주항공,T1,M19-N06,50.0, 출발 ,-
61,08시28분,도쿄/나리타 (NRT),H19801한 에어,T1,M19-N06,50.0, 출발 ,
62,08시29분,하노이 (HAN),KE479대한항공,T2,A B D E G,265.0, 출발 ,-
63,08시29분,하노이 (HAN),DL7696델타항공,T2,A B D E G,265.0, 출발 ,
64,08시29분,하노이 (HAN),VN3415베트남항공,T2,A B D E G,265.0, 출발 ,
65,08시30분,오사카/ 간사이 (KIX),OZ112아시아나항공,T1,B19-C36,8.0, 출발 ,-
66,08시30분,오사카/ 간사이 (KIX),NH6952전일본공수 주식회사,T1,B19-C36,8.0, 출발 ,
67,08시32분,칭다오 (TAO),7C8401제주항공,T1,M19-N06,37.0, 출발 ,-
68,08시32분,칭다오 (TAO),H19897한 에어,T1,M19-N06,37.0, 출발 ,
69,08시34분,닝보 (NGB),BX369에어부산,T1,L19-L22,121.0, 출발 ,-
70,08시38분,칭다오 (TAO),MU2044중국동방항공,T1,H19-H30,129.0, 출발 ,-
71,08시38분,부산 (PUS),KE1401대한항공,T2,-,260.0, 출발 ,-
72,08시38분,부산 (PUS),DL7879델타항공,T2,-,260.0, 출발 ,
73,08시40분,하노이 (HAN),OZ727아시아나항공,T1,B19-C36,7.0, 출발 ,-
74,08시42분,베이징 (PEK),OZ331아시아나항공,T1,B19-C36,21.0, 출발 ,-
75,08시42분,베이징 (PEK),CA5002중국국제항공,T1,B19-C36,21.0, 출발 ,
76,08시45분,홍콩 (HKG),KE603대한항공,T2,A B D E G,266.0, 출발 ,-
77,08시45분,홍콩 (HKG),DL7915델타항공,T2,A B D E G,266.0, 출발 ,
78,08시48분,광저우 (CAN),OZ369아시아나항공,T1,B19-C36,24.0, 출발 ,-
79,08시51분,후쿠오카 (FUK),OZ132아시아나항공,T1,B19-C36,6.0, 출발 ,-
80,08시51분,후쿠오카 (FUK),NH6962전일본공수 주식회사,T1,B19-C36,6.0, 출발 ,
81,08시53분,선전 (SZX),KE827대한항공,T2,A B D E G,234.0, 출발 ,-
82,08시53분,선전 (SZX),CZ4540중국남방항공,T2,A B D E G,234.0, 출발 ,
83,08시54분,칭다오 (TAO),SC4620산동항공,T1,N11-N14,35.0, 출발 ,-
84,08시54분,칭다오 (TAO),CA4620중국국제항공,T1,N11-N14,35.0, 출발 ,
85,08시54분,칭다오 (TAO),OZ6703아시아나항공,T1,N11-N14,35.0, 출발 ,
86,08시55분,삿포로 (CTS),LJ231진에어,T1,F19-G11,38.0, 출발 ,-
87,08시59분,도쿄/나리타 (NRT),ZE601이스타항공,T1,F05-F18,124.0, 출발 ,-
88,08시59분,충칭 (CKG),OZ353아시아나항공,T1,B19-C36,14.0, 출발 ,-
89,08시59분,충칭 (CKG),CA5042중국국제항공,T1,B19-C36,14.0, 출발 ,
90,06시09분,도쿄/나리타 (NRT),7C1162제주항공,T1,M19-N06,31.0, 출발 ,-
91,06시18분,칼리보 (KLO),8Y701D팬퍼시픽항공,T1,M01-M10,43.0, 출발 ,-
92,06시21분,나트랑 (CXR),VN441베트남항공,T1,E12-E16,113.0, 출발 ,-
93,06시21분,나트랑 (CXR),KE5679대한항공,T1,E12-E16,113.0, 출발 ,
94,06시29분,방콕/수완나폼 (BKK),7C2201제주항공,T1,M19-N06,41.0, 출발 ,-
95,06시29분,방콕/수완나폼 (BKK),H19957한 에어,T1,M19-N06,41.0, 출발 ,
96,06시35분,나트랑 (CXR),VJ837비엣젯항공,T1,E01-E04,119.0, 출발 ,-
97,06시37분,괌 (GUM),7C3100제주항공,T1,M19-N06,45.0, 출발 ,-
98,06시42분,하노이 (HAN),VJ963비엣젯항공,T1,E19-E36,115.0, 출발 ,-
99,06시44분,부산 (PUS),OZ8533아시아나항공,T1,-,16.0, 출발 ,-
100,06시44분,부산 (PUS),TG6705타이항공,T1,-,16.0, 출발 ,
101,06시53분,칼리보 (KLO),Z2037필리핀에어아시아,T1,F01-F04,105.0, 출발 ,-
102,06시57분,하얼빈 (HRB),7C8905제주항공,T1,M19-N06,27.0, 출발 ,-
103,06시57분,하얼빈 (HRB),H19931한 에어,T1,M19-N06,27.0, 출발 ,
104,07시01분,세부 (CEB),8Y601D팬퍼시픽항공,T1,M01-M10,33.0, 출발 ,-
105,07시06분,클라크필드 (CRK),8Y771D팬퍼시픽항공,T1,M01-M10,42.0, 출발 ,-
106,07시08분,호찌민 (SGN),VJ865비엣젯항공,T1,E19-E36,103.0, 출발 ,-
107,07시14분,후쿠오카 (FUK),LJ221진에어,T1,F19-F36,38.0, 출발 ,-
108,07시16분,홍콩 (HKG),HX647홍콩항공,T1,L28-L34,32.0, 출발 ,-
109,07시16분,홍콩 (HKG),OZ9297아시아나항공,T1,L28-L34,32.0, 출발 ,
110,07시16분,홍콩 (HKG),AI7191에어인디아 리미티드,T1,L28-L34,32.0, 출발 ,
111,07시16분,홍콩 (HKG),LY9118이스라엘항공,T1,L28-L34,32.0, 출발 ,
112,07시18분,오사카/ 간사이 (KIX),7C3172제주항공,T1,M19-N06,22.0, 출발 ,-
113,07시20분,타이베이 (TPE),BR149에바항공,T1,D28-D33,28.0, 출발 ,-
114,07시20분,타이베이 (TPE),TG6395타이항공,T1,D28-D33,28.0, 출발 ,
115,07시20분,타이베이 (TPE),NZ4921에어 뉴질랜드,T1,D28-D33,28.0, 출발 ,
116,07시20분,타이베이 (TPE),OZ6877아시아나항공,T1,D28-D33,28.0, 출발 ,
117,07시23분,다낭 (DAD),VJ881비엣젯항공,T1,E19-E36,101.0, 출발 ,-
118,07시25분,옌타이 (YNT),MU5050중국동방항공,T1,H19-H30,132.0, 출발 ,-
119,07시25분,옌타이 (YNT),KE5845대한항공,T1,H19-H30,132.0, 출발 ,
120,07시27분,오사카/ 간사이 (KIX),RS711에어서울,T1,D01-D05,104.0, 출발 ,-
121,07시27분,오사카/ 간사이 (KIX),OZ9611아시아나항공,T1,D01-D05,104.0, 출발 ,
122,07시29분,보홀 팡라오 (TAG),7C4407제주항공,T1,M19-N06,37.0, 출발 ,-
123,07시31분,오사카/ 간사이 (KIX),MM012피치항공,T1,N07-N10,117.0, 출발 ,-
124,07시34분,다낭 (DAD),ZE595이스타항공,T1,F05-F18,110.0, 출발 ,-
125,07시36분,타이중/칭촨강 (RMQ),TW669티웨이항공,T1,H01-H34,114.0, 출발 ,-
126,07시38분,삿포로 (CTS),ZE621이스타항공,T1,F05-F18,122.0, 출발 ,-
127,07시40분,세부 (CEB),PR485필리핀항공,T1,J05-J07,48.0, 출발 ,-
128,07시42분,후쿠오카 (FUK),7C1408제주항공,T1,M19-N06,18.0, 출발 ,-
129,07시42분,후쿠오카 (FUK),H19911한 에어,T1,M19-N06,18.0, 출발 ,
130,07시45분,다낭 (DAD),VJ879비엣젯항공,T1,E19-E36,119.0, 출발 ,-
131,07시46분,치앙마이 (CNX),TW113티웨이항공,T1,H01-H34,124.0, 출발 ,-
132,07시48분,칭다오 (TAO),TW607티웨이항공,T1,H01-H34,112.0, 출발 ,-
133,07시54분,하이퐁 (HPH),VJ925비엣젯항공,T1,E05-E08,106.0, 출발 ,-
134,07시56분,도쿄/나리타 (NRT),LJ201진에어,T1,F19-G11,36.0, 출발 ,-
135,07시56분,도쿄/나리타 (NRT),KE5741대한항공,T1,F19-G11,36.0, 출발 ,
136,07시58분,호찌민 (SGN),OZ731아시아나항공,T1,A07-C36,24.0, 출발 ,-
137,08시02분,도쿄/나리타 (NRT),TW211티웨이항공,T1,H01-H34,125.0, 출발 ,-
138,08시02분,클라크필드 (CRK),PR491필리핀항공,T1,J08-J10,43.0, 출발 ,-
139,08시05분,마닐라 (MNL),OZ701아시아나항공,T1,A07-C36,21.0, 출발 ,-
140,08시07분,가오슝 (KHH),ZE823이스타항공,T1,F05-F18,128.0, 출발 ,-
141,08시09분,칼리보 (KLO),5J181세부퍼시픽항공,T1,J01-J04,115.0, 출발 ,-
142,08시12분,다낭 (DAD),LJ077진에어,T1,F19-G11,50.0, 출발 ,-
143,08시12분,다낭 (DAD),KE5789대한항공,T1,F19-G11,50.0, 출발 ,
144,08시13분,칼리보 (KLO),TW145티웨이항공,T1,H01-H34,108.0, 출발 ,-
145,08시14분,오사카/ 간사이 (KIX),LJ211진에어,T1,F19-G11,31.0, 출발 ,-
146,08시15분,부다페스트 (BUD),LO2002폴란드항공,T1,B11-B16,23.0, 출발 ,-
147,08시16분,후쿠오카 (FUK),KE787대한항공,T2,A B D E G,260.0, 출발 ,-
148,08시16분,후쿠오카 (FUK),JL5220일본항공,T2,A B D E G,260.0, 출발 ,
149,08시16분,후쿠오카 (FUK),DL7892델타항공,T2,A B D E G,260.0, 출발 ,
150,08시17분,코타키나발루 (BKI),LJ063진에어,T1,F19-G11,109.0, 출발 ,-
151,08시17분,코타키나발루 (BKI),KE5787대한항공,T1,F19-G11,109.0, 출발 ,
152,08시19분,오사카/ 간사이 (KIX),TW281티웨이항공,T1,H01-H34,102.0, 출발 ,-
153,08시20분,타이베이 (TPE),ZE881이스타항공,T1,F05-F18,127.0, 출발 ,-
154,08시23분,오카야마 (OKJ),KE747대한항공,T2,A B D E G,238.0, 출발 ,-
155,08시23분,오카야마 (OKJ),DL7893델타항공,T2,A B D E G,238.0, 출발 ,
156,08시23분,오카야마 (OKJ),JL5260일본항공,T2,A B D E G,238.0, 출발 ,
157,08시23분,오카야마 (OKJ),AZ2766알리탈리아,T2,A B D E G,238.0, 출발 ,
158,08시26분,칭다오 (TAO),MU2044중국동방항공,T1,H19-H30,129.0, 출발 ,-
159,08시26분,나고야 (NGO),OZ122아시아나항공,T1,A07-C36,9.0, 출발 ,-
160,08시26분,나고야 (NGO),NH6964전일본공수 주식회사,T1,A07-C36,9.0, 출발 ,
161,08시28분,오사카/ 간사이 (KIX),OZ112아시아나항공,T1,A07-C36,19.0, 출발 ,-
162,08시28분,오사카/ 간사이 (KIX),NH6952전일본공수 주식회사,T1,A07-C36,19.0, 출발 ,
163,08시29분,마닐라 (MNL),5J187세부퍼시픽항공,T1,J01-J04,111.0, 출발 ,-
164,08시31분,칭다오 (TAO),7C8401제주항공,T1,M19-N06,45.0, 출발 ,-
165,08시31분,칭다오 (TAO),H19897한 에어,T1,M19-N06,45.0, 출발 ,
166,08시33분,선전 (SZX),KE827대한항공,T2,A B D E G,246.0, 출발 ,-
167,08시33분,선전 (SZX),CZ4540중국남방항공,T2,A B D E G,246.0, 출발 ,
168,08시35분,다낭 (DAD),TW125티웨이항공,T1,H01-H34,118.0, 출발 ,-
169,08시37분,하노이 (HAN),KE479대한항공,T2,A B D E G,241.0, 출발 ,-
170,08시37분,하노이 (HAN),DL7696델타항공,T2,A B D E G,241.0, 출발 ,
171,08시37분,하노이 (HAN),VN3415베트남항공,T2,A B D E G,241.0, 출발 ,
172,08시40분,고마쓰 (KMQ),KE775대한항공,T2,A B D E G,243.0, 출발 ,-
173,08시40분,고마쓰 (KMQ),AF7873에어 프랑스,T2,A B D E G,243.0, 출발 ,
174,08시40분,고마쓰 (KMQ),JL5228일본항공,T2,A B D E G,243.0, 출발 ,
175,08시40분,고마쓰 (KMQ),DL7935델타항공,T2,A B D E G,243.0, 출발 ,
176,08시43분,클라크필드 (CRK),KE635대한항공,T2,A B D E G,252.0, 출발 ,-
177,08시47분,부산 (PUS),KE1401대한항공,T2,-,263.0, 출발 ,-
178,08시47분,부산 (PUS),DL7879델타항공,T2,-,263.0, 출발 ,
179,08시49분,하노이 (HAN),OZ727아시아나항공,T1,A07-C36,27.0, 출발 ,-
180,08시50분,도쿄/나리타 (NRT),ZE601이스타항공,T1,F05-F18,131.0, 출발 ,-
181,08시52분,칭다오 (TAO),SC4620산동항공,T1,N11-N14,34.0, 출발 ,-
182,08시52분,칭다오 (TAO),OZ6703아시아나항공,T1,N11-N14,34.0, 출발 ,
183,08시52분,칭다오 (TAO),CA4620중국국제항공,T1,N11-N14,34.0, 출발 ,
184,08시54분,홍콩 (HKG),KE603대한항공,T2,A B D E G,234.0, 출발 ,-
185,08시54분,홍콩 (HKG),DL7915델타항공,T2,A B D E G,234.0, 출발 ,
186,08시56분,충칭 (CKG),OZ353아시아나항공,T1,A07-C36,22.0, 출발 ,-
187,08시56분,충칭 (CKG),CA5042중국국제항공,T1,A07-C36,22.0, 출발 ,
188,08시58분,괌 (GUM),LJ653진에어,T1,F19-G11,38.0, 출발 ,-
189,06시13분,도쿄/나리타 (NRT),7C1162제주항공,T1,M19-N06,31.0, 출발 ,-
190,06시18분,칼리보 (KLO),8Y701팬퍼시픽항공,T1,M01-M10,34.0, 출발 ,-
191,06시23분,나트랑 (CXR),VN441베트남항공,T1,E12-E16,111.0, 출발 ,-
192,06시23분,나트랑 (CXR),KE5679대한항공,T1,E12-E16,111.0, 출발 ,
193,06시36분,방콕/수완나폼 (BKK),7C2201제주항공,T1,M19-N06,46.0, 출발 ,-
194,06시36분,방콕/수완나폼 (BKK),H19957한 에어,T1,M19-N06,46.0, 출발 ,
195,06시38분,세부 (CEB),8Y601팬퍼시픽항공,T1,M01-M10,35.0, 출발 ,-
196,06시41분,나트랑 (CXR),VJ837비엣젯항공,T1,E01-E04,122.0, 출발 ,-
197,06시44분,나고야 (NGO),OZ1243아시아나항공,T1,B23-C13,17.0, 출발 ,-
198,06시51분,하노이 (HAN),VJ963비엣젯항공,T1,E19-E36,117.0, 출발 ,-
199,06시53분,괌 (GUM),7C3100제주항공,T1,M19-N06,37.0, 출발 ,-
200,06시57분,칼리보 (KLO),Z2037필리핀에어아시아,T1,F01-F04,119.0, 출발 ,-
201,07시02분,홍콩 (HKG),HX647홍콩항공,T1,L28-L34,41.0, 출발 ,-
202,07시02분,홍콩 (HKG),AI7191에어인디아 리미티드,T1,L28-L34,41.0, 출발 ,
203,07시02분,홍콩 (HKG),LY9118이스라엘항공,T1,L28-L34,41.0, 출발 ,
204,07시02분,홍콩 (HKG),OZ9297아시아나항공,T1,L28-L34,41.0, 출발 ,
205,07시04분,부산 (PUS),OZ8533아시아나항공,T1,-,20.0, 출발 ,-
206,07시04분,부산 (PUS),TG6705타이항공,T1,-,20.0, 출발 ,
207,07시06분,후쿠오카 (FUK),LJ221진에어,T1,F19-F36,36.0, 출발 ,-
208,07시08분,호찌민 (SGN),VJ865비엣젯항공,T1,E19-E36,104.0, 출발 ,-
209,07시10분,베이징 (PEK),KE855대한항공,T2,A B D E G,253.0, 출발 ,-
210,07시10분,베이징 (PEK),MF9094샤먼항공,T2,A B D E G,253.0, 출발 ,
211,07시10분,베이징 (PEK),CZ4508중국남방항공,T2,A B D E G,253.0, 출발 ,
212,07시12분,클라크필드 (CRK),8Y771팬퍼시픽항공,T1,M01-M10,42.0, 출발 ,-
213,07시14분,오사카/ 간사이 (KIX),7C3172제주항공,T1,M19-N06,38.0, 출발 ,-
214,07시17분,타이베이 (TPE),BR149에바항공,T1,D28-D33,28.0, 출발 ,-
215,07시17분,타이베이 (TPE),TG6395타이항공,T1,D28-D33,28.0, 출발 ,
216,07시17분,타이베이 (TPE),NZ4921에어 뉴질랜드,T1,D28-D33,28.0, 출발 ,
217,07시17분,타이베이 (TPE),OZ6877아시아나항공,T1,D28-D33,28.0, 출발 ,
218,07시20분,다낭 (DAD),ZE595이스타항공,T1,F05-F18,112.0, 출발 ,-
219,07시29분,다낭 (DAD),VJ879비엣젯항공,T1,E19-E36,105.0, 출발 ,-
220,07시33분,보홀 팡라오 (TAG),7C4407제주항공,T1,M19-N06,45.0, 출발 ,-
221,07시35분,오사카/ 간사이 (KIX),RS711에어서울,T1,D01-D05,101.0, 출발 ,-
222,07시35분,오사카/ 간사이 (KIX),OZ9611아시아나항공,T1,D01-D05,101.0, 출발 ,
223,07시37분,하이퐁 (HPH),VJ925비엣젯항공,T1,E05-E08,109.0, 출발 ,-
224,07시43분,치앙마이 (CNX),TW113티웨이항공,T1,H01-H34,130.0, 출발 ,-
225,07시44분,후쿠오카 (FUK),7C1408제주항공,T1,M19-N06,16.0, 출발 ,-
226,07시44분,후쿠오카 (FUK),H19911한 에어,T1,M19-N06,16.0, 출발 ,
227,07시46분,오사카/ 간사이 (KIX),MM012피치항공,T1,N07-N10,113.0, 출발 ,-
228,07시49분,타이중/칭촨강 (RMQ),TW669티웨이항공,T1,H01-H34,103.0, 출발 ,-
229,07시51분,세부 (CEB),PR485필리핀항공,T1,J05-J07,50.0, 출발 ,-
230,07시53분,옌타이 (YNT),MU5050중국동방항공,T1,H19-H30,132.0, 출발 ,-
231,07시53분,옌타이 (YNT),KE5845대한항공,T1,H19-H30,132.0, 출발 ,
232,07시56분,마닐라 (MNL),OZ701아시아나항공,T1,B19-C36,21.0, 출발 ,-
233,07시58분,다낭 (DAD),LJ077진에어,T1,F19-G11,30.0, 출발 ,-
234,07시58분,다낭 (DAD),KE5789대한항공,T1,F19-G11,30.0, 출발 ,
235,08시00분,도쿄/나리타 (NRT),LJ201진에어,T1,F19-G11,33.0, 출발 ,-
236,08시00분,도쿄/나리타 (NRT),KE5741대한항공,T1,F19-G11,33.0, 출발 ,
237,08시05분,칼리보 (KLO),5J181세부퍼시픽항공,T1,J01-J04,117.0, 출발 ,-
238,08시08분,클라크필드 (CRK),PR491필리핀항공,T1,J08-J10,46.0, 출발 ,-
239,08시09분,오사카/ 간사이 (KIX),TW281티웨이항공,T1,H01-H34,131.0, 출발 ,-
240,08시10분,다낭 (DAD),TW125티웨이항공,T1,H01-H34,102.0, 출발 ,-
241,08시13분,마닐라 (MNL),KE621대한항공,T2,A B D E G,232.0, 출발 ,-
242,08시14분,후쿠오카 (FUK),KE787대한항공,T2,A B D E G,266.0, 출발 ,-
243,08시14분,후쿠오카 (FUK),DL7892델타항공,T2,A B D E G,266.0, 출발 ,
244,08시14분,후쿠오카 (FUK),JL5220일본항공,T2,A B D E G,266.0, 출발 ,
245,08시17분,사이판 (SPN),OZ6233아시아나항공,T1,B19-C36,11.0, 출발 ,-
246,08시17분,클라크필드 (CRK),KE635대한항공,T2,A B D E G,235.0, 출발 ,-
247,08시19분,오사카/ 간사이 (KIX),LJ211진에어,T1,F19-G11,124.0, 출발 ,-
248,08시19분,호찌민 (SGN),OZ731아시아나항공,T1,B19-C36,15.0, 출발 ,-
249,08시21분,도쿄/나리타 (NRT),TW211티웨이항공,T1,H01-H34,125.0, 출발 ,-
250,08시21분,마닐라 (MNL),PR467필리핀항공,T1,J11-J16,47.0, 출발 ,-
251,08시24분,코타키나발루 (BKI),LJ063진에어,T1,F19-G11,123.0, 출발 ,-
252,08시24분,코타키나발루 (BKI),KE5787대한항공,T1,F19-G11,123.0, 출발 ,
253,08시26분,다낭 (DAD),VJ881비엣젯항공,T1,E19-E36,115.0, 출발 ,-
254,08시28분,오사카/ 간사이 (KIX),OZ112아시아나항공,T1,B19-C36,14.0, 출발 ,-
255,08시28분,오사카/ 간사이 (KIX),NH6952전일본공수 주식회사,T1,B19-C36,14.0, 출발 ,
256,08시30분,화롄 (HUN),ZE825이스타항공,T1,F05-F18,122.0, 출발 ,-
257,08시31분,나고야 (NGO),OZ122아시아나항공,T1,B19-C36,8.0, 출발 ,-
258,08시31분,나고야 (NGO),NH6964전일본공수 주식회사,T1,B19-C36,8.0, 출발 ,
259,08시33분,하노이 (HAN),KE479대한항공,T2,A B D E G,251.0, 출발 ,-
260,08시33분,하노이 (HAN),VN3415베트남항공,T2,A B D E G,251.0, 출발 ,
261,08시33분,하노이 (HAN),DL7696델타항공,T2,A B D E G,251.0, 출발 ,
262,08시33분,도쿄/나리타 (NRT),7C1102제주항공,T1,M19-N06,37.0, 출발 ,-
263,08시33분,도쿄/나리타 (NRT),H19801한 에어,T1,M19-N06,37.0, 출발 ,
264,08시35분,베이징 (PEK),OZ331아시아나항공,T1,B19-C36,18.0, 출발 ,-
265,08시35분,베이징 (PEK),CA5002중국국제항공,T1,B19-C36,18.0, 출발 ,
266,08시38분,다카마쓰 (TAK),RS741에어서울,T1,D01-D05,119.0, 출발 ,-
267,08시38분,다카마쓰 (TAK),OZ9641아시아나항공,T1,D01-D05,119.0, 출발 ,
268,08시38분,칭다오 (TAO),7C8401제주항공,T1,M19-N06,31.0, 출발 ,-
269,08시38분,칭다오 (TAO),H19897한 에어,T1,M19-N06,31.0, 출발 ,
270,08시40분,선전 (SZX),KE827대한항공,T2,A B D E G,263.0, 출발 ,-
271,08시40분,선전 (SZX),CZ4540중국남방항공,T2,A B D E G,263.0, 출발 ,
272,08시42분,홍콩 (HKG),KE603대한항공,T2,A B D E G,247.0, 출발 ,-
273,08시42분,홍콩 (HKG),DL7915델타항공,T2,A B D E G,247.0, 출발 ,
274,08시43분,부산 (PUS),KE1401대한항공,T2,-,245.0, 출발 ,-
275,08시43분,부산 (PUS),DL7879델타항공,T2,-,245.0, 출발 ,
276,08시44분,칭다오 (TAO),MU2044중국동방항공,T1,H19-H30,129.0, 출발 ,-
277,08시46분,하노이 (HAN),OZ727아시아나항공,T1,B19-C36,12.0, 출발 ,-
278,08시47분,칭다오 (TAO),SC4620산동항공,T1,N11-N14,33.0, 출발 ,-
279,08시47분,칭다오 (TAO),CA4620중국국제항공,T1,N11-N14,33.0, 출발 ,
280,08시47분,칭다오 (TAO),OZ6703아시아나항공,T1,N11-N14,33.0, 출발 ,
281,08시49분,세부 (CEB),LJ021진에어,T1,F19-G11,106.0, 출발 ,-
282,08시49분,세부 (CEB),KE5781대한항공,T1,F19-G11,106.0, 출발 ,
283,08시49분,도쿄/나리타 (NRT),ZE601이스타항공,T1,F05-F18,126.0, 출발 ,-
284,08시51분,상하이/푸동 (PVG),KE893대한항공,T2,A B D E G,241.0, 출발 ,-
285,08시51분,상하이/푸동 (PVG),MU8357중국동방항공,T2,A B D E G,241.0, 출발 ,
